epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,103.504,1.27035,1.0354,0.00788,0.83874,0.60015,0.76929,0.51353,1.35395,1.5157,0.00689,0.00120265,0.00120265,0.00120265
18,107.191,1.25733,1.01926,0.00797,0.86533,0.56987,0.72847,0.46609,1.50788,1.59784,0.00764,0.0011885,0.0011885,0.0011885
19,110.968,1.24939,1.07254,0.00735,0.77552,0.65639,0.75571,0.53852,1.24333,1.5569,0.00598,0.00117435,0.00117435,0.00117435
20,114.734,1.0867,0.93615,0.00656,0.77562,0.64234,0.75887,0.50386,1.3584,1.5928,0.00691,0.00116021,0.00116021,0.00116021
21,118.53,1.16948,0.86339,0.00695,0.85232,0.6312,0.7643,0.55773,1.221,1.40577,0.0059,0.00114606,0.00114606,0.00114606
22,122.279,1.03952,0.74249,0.00528,0.73901,0.61396,0.73779,0.52508,1.28971,1.62168,0.00646,0.00113191,0.00113191,0.00113191
23,126.03,1.05474,0.7539,0.00542,0.79858,0.71043,0.79998,0.55597,1.24699,1.19963,0.00617,0.00111776,0.00111776,0.00111776
24,129.725,1.16346,0.80279,0.006,0.8007,0.64798,0.76655,0.50327,1.38335,1.46222,0.00701,0.00110362,0.00110362,0.00110362
25,133.462,1.18971,0.88399,0.00607,0.85794,0.64114,0.77491,0.49403,1.4422,1.67784,0.00748,0.00108947,0.00108947,0.00108947
26,137.425,1.12604,0.80567,0.00614,0.87837,0.59304,0.77417,0.5265,1.31268,1.36274,0.00656,0.00107532,0.00107532,0.00107532
27,141.194,1.14138,0.79701,0.00698,0.86118,0.61583,0.76664,0.51205,1.43736,1.68446,0.00751,0.00106118,0.00106118,0.00106118
28,144.925,1.1027,0.6977,0.00621,0.84008,0.64253,0.80226,0.53121,1.45319,1.35238,0.00744,0.00104703,0.00104703,0.00104703
29,148.577,1.16304,0.78333,0.00644,0.86216,0.57211,0.7911,0.59075,1.08753,1.31054,0.00532,0.00103288,0.00103288,0.00103288
30,152.416,1.06025,0.63276,0.00672,0.8791,0.56095,0.75151,0.51492,1.39634,1.63209,0.0072,0.00101873,0.00101873,0.00101873
31,156.159,1.08216,0.76582,0.00606,0.8966,0.54883,0.74393,0.54485,1.14782,1.50125,0.00564,0.00100459,0.00100459,0.00100459
32,159.853,0.98442,0.70726,0.00728,0.80004,0.62062,0.75167,0.54718,1.26749,1.75134,0.0064,0.00099044,0.00099044,0.00099044
33,163.898,1.08588,0.68979,0.00615,0.83861,0.56396,0.74623,0.503,1.50599,2.13716,0.00835,0.000976293,0.000976293,0.000976293
34,167.589,0.99528,0.68712,0.0059,0.77868,0.6843,0.80125,0.56449,1.29646,1.53604,0.00649,0.000962146,0.000962146,0.000962146
35,171.309,1.01638,0.71561,0.00632,0.75867,0.68036,0.78838,0.56044,1.26487,1.4288,0.00641,0.000947999,0.000947999,0.000947999
36,174.918,1.05984,0.81639,0.00587,0.79084,0.62766,0.77554,0.54246,1.23459,1.47296,0.0063,0.000933851,0.000933851,0.000933851
37,178.718,1.03178,0.71773,0.00625,0.88366,0.54523,0.76635,0.54502,1.26861,1.5157,0.00642,0.000919704,0.000919704,0.000919704
38,182.429,0.99761,0.63951,0.00598,0.71707,0.60782,0.7898,0.56171,1.23818,1.52507,0.00605,0.000905557,0.000905557,0.000905557
39,186.202,0.9777,0.65362,0.00554,0.8729,0.62135,0.82082,0.54462,1.43984,1.42432,0.00739,0.00089141,0.00089141,0.00089141
40,190.205,0.92503,0.66456,0.00526,0.84982,0.59783,0.77075,0.53971,1.38174,1.45926,0.00692,0.000877263,0.000877263,0.000877263
41,193.978,0.96922,0.61901,0.0049,0.83446,0.62043,0.78575,0.54877,1.24539,1.3464,0.00641,0.000863116,0.000863116,0.000863116
42,197.712,0.95032,0.60494,0.00499,0.75812,0.71728,0.82465,0.56056,1.34148,1.3173,0.00671,0.000848969,0.000848969,0.000848969
43,201.442,1.00828,0.709,0.00518,0.74498,0.6729,0.81841,0.53404,1.44266,1.35176,0.00727,0.000834822,0.000834822,0.000834822
44,205.179,0.94677,0.59415,0.0059,0.70828,0.71062,0.78412,0.5453,1.24288,1.35951,0.0063,0.000820675,0.000820675,0.000820675
45,208.811,0.99619,0.60369,0.00512,0.87873,0.67398,0.81892,0.5402,1.46522,1.28125,0.00766,0.000806528,0.000806528,0.000806528
46,212.723,0.93456,0.61987,0.00484,0.81397,0.71152,0.8415,0.57871,1.34085,1.26638,0.00677,0.00079238,0.00079238,0.00079238
47,216.476,0.92607,0.60799,0.00527,0.76871,0.68466,0.81254,0.58162,1.20828,1.40669,0.00601,0.000778233,0.000778233,0.000778233
48,220.154,0.85131,0.53201,0.005,0.70273,0.62792,0.76505,0.549,1.24435,1.67791,0.00624,0.000764086,0.000764086,0.000764086
49,223.951,0.82903,0.53592,0.0045,0.72077,0.65493,0.76244,0.5698,1.1955,1.78122,0.00594,0.000749939,0.000749939,0.000749939
50,227.661,0.8814,0.6081,0.00436,0.77327,0.68446,0.78858,0.6016,1.15349,1.51304,0.00574,0.000735792,0.000735792,0.000735792
51,231.416,0.8416,0.56786,0.0053,0.7482,0.72489,0.78683,0.58123,1.19279,1.58479,0.00606,0.000721645,0.000721645,0.000721645
52,235.131,0.8997,0.57892,0.00449,0.77381,0.67213,0.80053,0.58521,1.2278,1.63767,0.00615,0.000707498,0.000707498,0.000707498
53,239.053,0.94107,0.57215,0.00475,0.77348,0.67198,0.81903,0.63086,1.10871,1.49405,0.00555,0.000693351,0.000693351,0.000693351
54,242.829,0.90924,0.53944,0.00446,0.79852,0.68123,0.81199,0.54466,1.3662,1.60604,0.00748,0.000679204,0.000679204,0.000679204
55,246.528,0.81911,0.56487,0.00526,0.83439,0.6674,0.81179,0.55921,1.39417,1.58372,0.00724,0.000665057,0.000665057,0.000665057
56,250.218,0.85964,0.52361,0.00433,0.83996,0.71384,0.82423,0.63116,1.08824,1.48046,0.00532,0.000650909,0.000650909,0.000650909
57,253.991,0.8548,0.45827,0.00414,0.86419,0.67418,0.83055,0.63548,1.08459,1.39537,0.00536,0.000636762,0.000636762,0.000636762
58,257.786,0.82603,0.48037,0.00421,0.80696,0.70317,0.82511,0.59074,1.30422,1.51396,0.00655,0.000622615,0.000622615,0.000622615
59,261.457,0.84443,0.47459,0.00416,0.77885,0.69889,0.80976,0.60288,1.20399,1.6177,0.00602,0.000608468,0.000608468,0.000608468
60,265.223,0.83196,0.48672,0.00416,0.78541,0.70396,0.81939,0.62004,1.19546,1.54389,0.006,0.000594321,0.000594321,0.000594321
61,269.149,0.83226,0.5061,0.0045,0.90283,0.67794,0.8259,0.63689,1.13606,1.47018,0.00555,0.000580174,0.000580174,0.000580174
62,272.93,0.84159,0.53789,0.00537,0.9487,0.69157,0.82354,0.63481,1.1522,1.45741,0.0057,0.000566027,0.000566027,0.000566027
63,276.613,0.76738,0.47403,0.00448,0.91804,0.66717,0.8221,0.62028,1.15532,1.59378,0.00564,0.00055188,0.00055188,0.00055188
64,280.298,0.79331,0.48036,0.00545,0.8537,0.68444,0.82544,0.62345,1.09239,1.5243,0.00529,0.000537733,0.000537733,0.000537733
65,284.009,0.80266,0.50228,0.0042,0.82611,0.69833,0.8407,0.64423,1.07671,1.42561,0.00517,0.000523586,0.000523586,0.000523586
66,287.805,0.74899,0.43308,0.00371,0.82247,0.75053,0.83853,0.6302,1.15586,1.27821,0.00568,0.000509438,0.000509438,0.000509438
67,291.628,0.7787,0.50617,0.00441,0.91192,0.73175,0.8518,0.64177,1.11182,1.20998,0.00541,0.000495291,0.000495291,0.000495291
68,295.338,0.80494,0.50306,0.00438,0.84773,0.74171,0.85036,0.62918,1.15325,1.30003,0.00566,0.000481144,0.000481144,0.000481144
69,298.983,0.81786,0.53317,0.00418,0.83916,0.72442,0.83824,0.61458,1.2257,1.36451,0.0061,0.000466997,0.000466997,0.000466997
70,302.88,0.71708,0.53412,0.00469,0.81831,0.70225,0.83198,0.62116,1.18015,1.34081,0.0058,0.00045285,0.00045285,0.00045285
71,306.677,0.71421,0.45395,0.00405,0.82035,0.72294,0.83612,0.64101,1.12653,1.30137,0.00553,0.000438703,0.000438703,0.000438703
72,310.439,0.77899,0.40946,0.0039,0.86242,0.71253,0.84229,0.61429,1.22343,1.29877,0.0063,0.000424556,0.000424556,0.000424556
73,314.187,0.77403,0.49807,0.00376,0.87183,0.70437,0.84863,0.6309,1.13884,1.28335,0.00569,0.000410409,0.000410409,0.000410409
74,317.91,0.72506,0.4311,0.00433,0.84819,0.72752,0.85479,0.63502,1.12962,1.26612,0.00552,0.000396262,0.000396262,0.000396262
75,321.684,0.84644,0.50132,0.00392,0.86472,0.7326,0.85444,0.64607,1.09106,1.29878,0.00531,0.000382115,0.000382115,0.000382115
76,325.459,0.81974,0.4866,0.00411,0.81592,0.74707,0.84416,0.62618,1.1491,1.3784,0.00573,0.000367967,0.000367967,0.000367967
77,329.498,0.71496,0.4008,0.00391,0.81269,0.73381,0.84279,0.61062,1.20439,1.44705,0.0061,0.00035382,0.00035382,0.00035382
78,333.228,0.742,0.43034,0.00363,0.85691,0.71763,0.84247,0.61252,1.19474,1.43143,0.006,0.000339673,0.000339673,0.000339673
79,336.897,0.75376,0.45248,0.00426,0.86791,0.71081,0.84201,0.62902,1.13121,1.36903,0.00558,0.000325526,0.000325526,0.000325526
80,340.66,0.75044,0.41621,0.00409,0.81537,0.70755,0.83777,0.63243,1.14747,1.42277,0.00567,0.000311379,0.000311379,0.000311379
81,344.33,0.65195,0.39973,0.00333,0.79005,0.7037,0.84198,0.6092,1.21713,1.44325,0.00607,0.000297232,0.000297232,0.000297232
82,348.126,0.66449,0.43741,0.00411,0.78821,0.69195,0.84121,0.63156,1.12889,1.41852,0.00553,0.000283085,0.000283085,0.000283085
83,351.878,0.73887,0.47231,0.00335,0.79636,0.70236,0.83934,0.64345,1.09709,1.43361,0.00537,0.000268938,0.000268938,0.000268938
84,355.494,0.73645,0.46468,0.00348,0.80361,0.7112,0.84165,0.63658,1.11271,1.41203,0.00547,0.000254791,0.000254791,0.000254791
85,359.32,0.71092,0.44007,0.00314,0.82345,0.67963,0.84237,0.62973,1.15181,1.41568,0.00568,0.000240644,0.000240644,0.000240644
86,363.062,0.65117,0.39613,0.00335,0.80278,0.70423,0.84149,0.62168,1.16173,1.41971,0.00568,0.000226497,0.000226497,0.000226497
87,366.732,0.65346,0.38056,0.00332,0.79169,0.70644,0.84521,0.63078,1.16372,1.41089,0.00568,0.000212349,0.000212349,0.000212349
88,370.468,0.66723,0.47349,0.0037,0.84524,0.69966,0.84484,0.63708,1.15478,1.37075,0.00562,0.000198202,0.000198202,0.000198202
89,374.19,0.69622,0.46764,0.00331,0.83064,0.69949,0.84218,0.62565,1.1836,1.43284,0.00583,0.000184055,0.000184055,0.000184055
90,377.932,0.66956,0.42613,0.00339,0.83278,0.68251,0.83389,0.61178,1.21262,1.47865,0.00597,0.000169908,0.000169908,0.000169908
91,387.039,0.5896,0.3743,0.00487,0.819,0.69692,0.83451,0.60962,1.19201,1.4596,0.00589,0.000155761,0.000155761,0.000155761
92,391.149,0.62623,0.34921,0.0039,0.82968,0.67871,0.83437,0.6099,1.1585,1.46922,0.00564,0.000141614,0.000141614,0.000141614
93,395.148,0.54654,0.27398,0.00318,0.84503,0.66874,0.83504,0.616,1.14112,1.54233,0.00561,0.000127467,0.000127467,0.000127467
94,399.867,0.55122,0.31133,0.00326,0.83736,0.6621,0.83446,0.61336,1.16946,1.55686,0.00575,0.00011332,0.00011332,0.00011332
95,403.941,0.54637,0.27369,0.00336,0.84001,0.67653,0.83535,0.61427,1.16742,1.55123,0.00574,9.91726e-05,9.91726e-05,9.91726e-05
96,407.758,0.61722,0.3059,0.00373,0.84497,0.68581,0.83473,0.60932,1.16857,1.53333,0.00576,8.50255e-05,8.50255e-05,8.50255e-05
97,411.493,0.56536,0.26424,0.00337,0.85239,0.6939,0.83739,0.61481,1.15936,1.51831,0.00574,7.08784e-05,7.08784e-05,7.08784e-05
98,415.141,0.54189,0.25935,0.00293,0.84718,0.69669,0.83956,0.62329,1.14819,1.5276,0.00561,5.67313e-05,5.67313e-05,5.67313e-05
99,418.858,0.53321,0.30173,0.0027,0.84618,0.71062,0.84107,0.62901,1.14004,1.49516,0.0056,4.25842e-05,4.25842e-05,4.25842e-05
100,422.53,0.52149,0.29009,0.00311,0.84148,0.71062,0.84193,0.62755,1.1386,1.489,0.00558,2.84371e-05,2.84371e-05,2.84371e-05
