epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,126.726,1.2574,1.09306,0.00696,0.9374,0.65323,0.78097,0.48192,1.41593,1.33635,0.00778,0.000886694,0.000886694,0.000886694
25,130.866,1.24718,0.98865,0.00778,0.89269,0.65524,0.78991,0.44795,1.59568,1.56171,0.00947,0.000863116,0.000863116,0.000863116
26,134.978,1.28126,0.97973,0.00791,0.74588,0.66003,0.73396,0.41327,1.77082,1.96767,0.00895,0.000839537,0.000839537,0.000839537
27,138.968,1.20953,0.7718,0.0073,0.69756,0.68059,0.73745,0.45631,1.51899,1.35338,0.00819,0.000815959,0.000815959,0.000815959
28,143.023,1.14059,0.77063,0.00599,0.84938,0.71747,0.81466,0.51974,1.45214,1.18317,0.00783,0.00079238,0.00079238,0.00079238
29,147.138,1.10966,0.83186,0.00578,0.82095,0.64443,0.77937,0.51121,1.46217,1.5695,0.0084,0.000768802,0.000768802,0.000768802
30,151.362,1.07248,0.67071,0.00651,0.90722,0.58695,0.73345,0.50737,1.39306,2.04985,0.00817,0.000745223,0.000745223,0.000745223
31,155.346,1.04345,0.81193,0.00543,0.90682,0.64193,0.77122,0.56754,1.2798,1.61999,0.00686,0.000721645,0.000721645,0.000721645
32,159.488,1.10341,0.83614,0.00693,0.81718,0.62823,0.76741,0.52141,1.43884,2.22132,0.00769,0.000698066,0.000698066,0.000698066
33,163.562,1.07124,0.71435,0.00566,0.81246,0.59795,0.72355,0.48385,1.39434,3.05114,0.0076,0.000674488,0.000674488,0.000674488
34,167.631,1.02204,0.72108,0.00684,0.83825,0.65838,0.77228,0.49568,1.33592,2.44693,0.00721,0.000650909,0.000650909,0.000650909
35,171.711,1.0973,0.78247,0.00666,0.9404,0.65396,0.81133,0.53313,1.32199,1.70244,0.00683,0.000627331,0.000627331,0.000627331
36,175.804,1.01812,0.63977,0.00574,0.89647,0.62413,0.79601,0.55815,1.29075,2.0122,0.00659,0.000603752,0.000603752,0.000603752
37,180.045,1.01893,0.57393,0.00633,0.91926,0.59242,0.78781,0.53442,1.43111,1.92466,0.00777,0.000580174,0.000580174,0.000580174
38,184.117,0.9338,0.57693,0.00471,0.87376,0.69779,0.81633,0.54564,1.42544,1.57012,0.0078,0.000556595,0.000556595,0.000556595
39,188.169,1.00483,0.56289,0.00573,0.92028,0.70467,0.81466,0.54158,1.39388,1.64362,0.00767,0.000533017,0.000533017,0.000533017
40,192.308,0.94433,0.53667,0.00688,0.91764,0.67675,0.81904,0.56894,1.34507,1.77312,0.00726,0.000509438,0.000509438,0.000509438
41,196.43,0.9608,0.66262,0.0049,0.97352,0.66267,0.81114,0.59734,1.22652,1.66964,0.00659,0.00048586,0.00048586,0.00048586
42,200.621,0.83302,0.45414,0.00466,0.91831,0.70249,0.81732,0.6119,1.21462,1.36723,0.00624,0.000462281,0.000462281,0.000462281
43,204.984,0.84378,0.60879,0.0057,0.91085,0.68522,0.8253,0.60881,1.19751,1.41069,0.00619,0.000438703,0.000438703,0.000438703
44,209.045,0.79033,0.52046,0.00459,0.87435,0.7084,0.84026,0.62414,1.15344,1.28909,0.00601,0.000415124,0.000415124,0.000415124
45,213.191,0.83936,0.53497,0.00471,0.78169,0.76407,0.82821,0.61034,1.17482,1.25701,0.00575,0.000391546,0.000391546,0.000391546
46,217.269,0.93756,0.60104,0.00637,0.94599,0.63733,0.84026,0.62825,1.14851,1.29554,0.00593,0.000367967,0.000367967,0.000367967
47,221.424,0.78696,0.51605,0.00449,0.85572,0.71091,0.84119,0.63943,1.10995,1.26947,0.0057,0.000344389,0.000344389,0.000344389
48,225.634,0.77612,0.47749,0.0046,0.93837,0.70396,0.84416,0.65365,1.08626,1.34607,0.00542,0.00032081,0.00032081,0.00032081
49,229.795,0.81841,0.47364,0.00408,0.91519,0.73661,0.8546,0.67427,1.05071,1.37812,0.00518,0.000297232,0.000297232,0.000297232
50,234.005,0.80813,0.54696,0.00488,0.92597,0.71694,0.85583,0.66332,1.06571,1.40883,0.00531,0.000273654,0.000273654,0.000273654
51,242.142,0.71221,0.45639,0.00468,0.89616,0.68594,0.84751,0.66507,1.05754,1.54837,0.00525,0.000250075,0.000250075,0.000250075
52,246.523,0.62058,0.38754,0.00381,0.72033,0.79357,0.84084,0.64987,1.08855,1.85952,0.0054,0.000226497,0.000226497,0.000226497
53,250.943,0.61953,0.34647,0.00364,0.90871,0.6394,0.82846,0.63669,1.12089,1.98324,0.0056,0.000202918,0.000202918,0.000202918
54,254.966,0.57977,0.30285,0.0035,0.87245,0.65582,0.82666,0.63059,1.12508,2.02252,0.00568,0.00017934,0.00017934,0.00017934
55,258.978,0.64237,0.34412,0.00451,0.92102,0.66189,0.82889,0.64536,1.10356,1.98067,0.00545,0.000155761,0.000155761,0.000155761
56,263.314,0.61833,0.30548,0.00459,0.92609,0.65582,0.83232,0.64399,1.07774,1.94463,0.00533,0.000132183,0.000132183,0.000132183
57,267.319,0.58481,0.28964,0.00392,0.90598,0.66971,0.8363,0.64808,1.08119,1.92999,0.00538,0.000108604,0.000108604,0.000108604
58,271.415,0.67589,0.47478,0.00398,0.82671,0.71804,0.83912,0.65179,1.09277,1.83077,0.00543,8.50255e-05,8.50255e-05,8.50255e-05
59,275.406,0.62949,0.33333,0.00442,0.86966,0.71798,0.83791,0.64411,1.112,1.77001,0.00556,6.1447e-05,6.1447e-05,6.1447e-05
60,279.516,0.58134,0.29034,0.00358,0.88308,0.72033,0.854,0.65058,1.1206,1.72916,0.00561,3.78685e-05,3.78685e-05,3.78685e-05
