epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
15,131.321,0.31465,0.63917,0.11151,0.92232,0.82161,0.88553,0.61084,0.35762,0.56287,0.10213,0.00123094,0.00123094,0.00123094
16,138.572,0.32614,0.58432,0.10153,0.9023,0.78064,0.82548,0.56405,0.36228,0.69914,0.10812,0.00121679,0.00121679,0.00121679
17,145.558,0.29971,0.59295,0.10594,0.94174,0.78322,0.83152,0.58067,0.35923,0.69503,0.11027,0.00120265,0.00120265,0.00120265
18,152.764,0.31624,0.56952,0.12022,0.84235,0.82282,0.80845,0.57424,0.3333,0.62613,0.0989,0.0011885,0.0011885,0.0011885
19,159.806,0.32791,0.56188,0.14018,0.8818,0.81097,0.84393,0.58907,0.35553,0.68531,0.10497,0.00117435,0.00117435,0.00117435
20,166.852,0.34188,0.52467,0.11834,0.87069,0.76598,0.82082,0.57276,0.34391,0.66075,0.10982,0.00116021,0.00116021,0.00116021
21,173.889,0.29416,0.53064,0.09727,0.90663,0.83143,0.85976,0.60158,0.36053,0.58939,0.10608,0.00114606,0.00114606,0.00114606
22,181.091,0.29013,0.51628,0.09446,0.88643,0.75634,0.80146,0.52355,0.41708,0.6839,0.13314,0.00113191,0.00113191,0.00113191
23,188.12,0.33756,0.51054,0.12062,0.91444,0.83609,0.87544,0.59165,0.40948,0.55972,0.13661,0.00111776,0.00111776,0.00111776
24,195.17,0.27592,0.49271,0.09939,0.89374,0.74522,0.8004,0.54569,0.44287,0.70565,0.13425,0.00110362,0.00110362,0.00110362
25,202.242,0.26222,0.56779,0.10389,0.95959,0.78634,0.85486,0.58203,0.44151,0.60047,0.14511,0.00108947,0.00108947,0.00108947
26,209.243,0.29131,0.57872,0.11522,0.92589,0.74758,0.84695,0.59158,0.42205,0.63264,0.13398,0.00107532,0.00107532,0.00107532
27,216.495,0.3014,0.52483,0.1082,0.90116,0.78194,0.82294,0.55568,0.37912,0.60061,0.12095,0.00106118,0.00106118,0.00106118
28,223.479,0.27885,0.52177,0.09043,0.9482,0.84189,0.8959,0.65158,0.34728,0.56454,0.10789,0.00104703,0.00104703,0.00104703
29,230.618,0.28326,0.53664,0.0859,0.81732,0.64878,0.70041,0.48545,0.4411,0.81397,0.14197,0.00103288,0.00103288,0.00103288
30,237.603,0.29872,0.5232,0.11088,0.88119,0.79193,0.80695,0.55342,0.42759,0.75004,0.13789,0.00101873,0.00101873,0.00101873
31,244.829,0.26779,0.44892,0.1053,0.86882,0.80061,0.82124,0.59554,0.38719,0.73024,0.12558,0.00100459,0.00100459,0.00100459
32,251.91,0.26192,0.50871,0.09281,0.87447,0.82013,0.84199,0.5966,0.38807,0.75824,0.12621,0.00099044,0.00099044,0.00099044
33,258.931,0.23866,0.48055,0.08373,0.93358,0.74562,0.82053,0.58683,0.36085,0.86518,0.11666,0.000976293,0.000976293,0.000976293
34,265.919,0.27389,0.43211,0.08084,0.94889,0.87377,0.9079,0.61303,0.35791,0.58416,0.10351,0.000962146,0.000962146,0.000962146
35,272.917,0.31339,0.50432,0.11574,0.9673,0.8268,0.87508,0.60712,0.34296,0.60786,0.10298,0.000947999,0.000947999,0.000947999
36,280.15,0.29871,0.44744,0.12442,0.93747,0.84439,0.8855,0.6116,0.34978,0.61455,0.10883,0.000933851,0.000933851,0.000933851
37,287.173,0.25661,0.45295,0.09236,0.95958,0.8592,0.91137,0.63922,0.3338,0.61382,0.10602,0.000919704,0.000919704,0.000919704
38,294.158,0.24463,0.43909,0.10131,0.96255,0.86783,0.9251,0.65396,0.34469,0.53947,0.10255,0.000905557,0.000905557,0.000905557
39,301.368,0.28593,0.41615,0.10393,0.91965,0.80784,0.88078,0.62556,0.35094,0.8323,0.10018,0.00089141,0.00089141,0.00089141
40,308.382,0.22565,0.43792,0.07566,0.91695,0.80179,0.87254,0.60889,0.35993,0.71192,0.10354,0.000877263,0.000877263,0.000877263
41,315.652,0.21542,0.41574,0.0819,0.88827,0.8042,0.82869,0.59525,0.33009,0.76489,0.09904,0.000863116,0.000863116,0.000863116
42,322.7,0.2553,0.37259,0.09009,0.9308,0.80747,0.85191,0.61484,0.31872,0.65279,0.09564,0.000848969,0.000848969,0.000848969
43,329.749,0.26532,0.42155,0.07955,0.96129,0.82094,0.89623,0.64636,0.32605,0.6738,0.09446,0.000834822,0.000834822,0.000834822
44,336.79,0.25182,0.54867,0.09849,0.87031,0.65937,0.63553,0.44559,0.34793,0.78404,0.10377,0.000820675,0.000820675,0.000820675
45,344.038,0.22382,0.46456,0.07947,0.9522,0.82085,0.89766,0.638,0.33148,0.77168,0.09772,0.000806528,0.000806528,0.000806528
46,350.987,0.22919,0.38426,0.06671,0.88554,0.68265,0.68995,0.45855,0.34929,0.91405,0.10925,0.00079238,0.00079238,0.00079238
47,357.971,0.2618,0.38131,0.08523,0.92943,0.73457,0.79816,0.55511,0.36171,0.71694,0.11772,0.000778233,0.000778233,0.000778233
48,365.004,0.22149,0.40087,0.10799,0.90078,0.78061,0.84377,0.5946,0.36781,0.72006,0.12046,0.000764086,0.000764086,0.000764086
49,372.214,0.25623,0.39997,0.08522,0.87019,0.64054,0.7299,0.51065,0.41371,0.82521,0.13164,0.000749939,0.000749939,0.000749939
50,379.254,0.24874,0.40448,0.06531,0.94655,0.68294,0.78959,0.57057,0.40941,0.74957,0.13115,0.000735792,0.000735792,0.000735792
51,386.242,0.20226,0.43485,0.07188,0.91154,0.75209,0.82372,0.58926,0.41848,0.5908,0.13457,0.000721645,0.000721645,0.000721645
52,393.285,0.21558,0.36578,0.08128,0.91472,0.77236,0.82937,0.57204,0.43943,0.68953,0.13731,0.000707498,0.000707498,0.000707498
53,400.301,0.24035,0.40366,0.07683,0.90557,0.81412,0.81117,0.57449,0.4099,0.63688,0.12939,0.000693351,0.000693351,0.000693351
54,407.526,0.20932,0.38132,0.07066,0.94183,0.78634,0.81909,0.56431,0.41788,0.62282,0.13681,0.000679204,0.000679204,0.000679204
55,414.548,0.19382,0.3849,0.07477,0.94263,0.78576,0.8346,0.591,0.37231,0.64325,0.1199,0.000665057,0.000665057,0.000665057
56,421.539,0.26038,0.40556,0.08937,0.9507,0.76111,0.8421,0.58765,0.38547,0.72111,0.11949,0.000650909,0.000650909,0.000650909
57,428.639,0.1913,0.3352,0.06975,0.95067,0.74543,0.81751,0.57992,0.39853,0.70216,0.13046,0.000636762,0.000636762,0.000636762
58,435.891,0.22699,0.32453,0.05878,0.89097,0.77696,0.81942,0.57199,0.37675,0.67667,0.11932,0.000622615,0.000622615,0.000622615
59,442.977,0.1954,0.35978,0.07173,0.96391,0.79376,0.85659,0.59442,0.37894,0.67081,0.11644,0.000608468,0.000608468,0.000608468
60,449.986,0.25754,0.34982,0.07974,0.93186,0.79828,0.85293,0.59293,0.40224,0.6874,0.11935,0.000594321,0.000594321,0.000594321
61,457.062,0.17139,0.36112,0.04965,0.94989,0.76598,0.83728,0.58802,0.37962,0.69887,0.11481,0.000580174,0.000580174,0.000580174
62,464.066,0.22012,0.34412,0.0781,0.92008,0.7323,0.77315,0.54026,0.356,0.79471,0.10898,0.000566027,0.000566027,0.000566027
63,471.31,0.20909,0.37583,0.06752,0.95475,0.77829,0.8514,0.59457,0.34553,0.73433,0.11009,0.00055188,0.00055188,0.00055188
