epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
51,509.94,0.18906,0.4117,0.11411,0.98264,0.83891,0.89404,0.62914,0.3579,0.63274,0.11506,0.000250075,0.000250075,0.000250075
52,519.418,0.16391,0.38906,0.0971,0.96679,0.83364,0.89318,0.63567,0.34181,0.69474,0.11465,0.000226497,0.000226497,0.000226497
53,528.742,0.18434,0.35854,0.08594,0.94962,0.85578,0.89857,0.63806,0.32157,0.58101,0.09824,0.000202918,0.000202918,0.000202918
54,538.138,0.18603,0.36105,0.11851,0.93699,0.8413,0.8779,0.63351,0.31992,0.60742,0.0989,0.00017934,0.00017934,0.00017934
55,547.499,0.13292,0.27971,0.06919,0.95726,0.8191,0.87603,0.63828,0.33905,0.66316,0.11296,0.000155761,0.000155761,0.000155761
56,556.916,0.1594,0.29238,0.08398,0.95441,0.84579,0.89182,0.64431,0.33303,0.69618,0.11077,0.000132183,0.000132183,0.000132183
57,566.316,0.17096,0.31512,0.09609,0.97135,0.83239,0.88753,0.64948,0.30456,0.64675,0.09236,0.000108604,0.000108604,0.000108604
58,575.666,0.16166,0.28072,0.09585,0.94167,0.84939,0.88633,0.65191,0.30245,0.64447,0.09077,8.50255e-05,8.50255e-05,8.50255e-05
59,585.003,0.17736,0.29227,0.1007,0.95919,0.84014,0.8931,0.65338,0.30552,0.64993,0.09151,6.1447e-05,6.1447e-05,6.1447e-05
60,594.501,0.14049,0.23169,0.0745,0.95484,0.8433,0.88928,0.65026,0.30571,0.65434,0.09204,3.78685e-05,3.78685e-05,3.78685e-05
