epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,246.249,0.92012,0.63548,0.00639,0.81734,0.70167,0.83893,0.59696,1.19215,1.23793,0.00641,0.000533017,0.000533017,0.000533017
40,251.476,0.86588,0.58048,0.00547,0.89097,0.68471,0.85694,0.57739,1.34493,1.39875,0.0072,0.000509438,0.000509438,0.000509438
41,257.128,0.88491,0.62823,0.00498,0.89059,0.78212,0.90755,0.63151,1.26712,1.15631,0.00655,0.00048586,0.00048586,0.00048586
42,263.093,0.85923,0.50902,0.00516,0.84894,0.85705,0.9202,0.62378,1.28327,0.90523,0.00673,0.000462281,0.000462281,0.000462281
43,268.47,0.94462,0.64372,0.00598,0.89332,0.83826,0.92463,0.65482,1.17073,0.93329,0.00612,0.000438703,0.000438703,0.000438703
44,273.796,0.94503,0.70342,0.00622,0.90765,0.76566,0.90354,0.6571,1.11312,1.0593,0.00575,0.000415124,0.000415124,0.000415124
45,279.168,0.84205,0.52064,0.00503,0.95202,0.70053,0.87488,0.627,1.19201,1.26629,0.00614,0.000391546,0.000391546,0.000391546
46,284.854,0.90699,0.60969,0.00637,0.83264,0.72217,0.85657,0.61843,1.16822,1.2771,0.00616,0.000367967,0.000367967,0.000367967
47,290.233,0.8494,0.4573,0.00483,0.74205,0.7793,0.84859,0.61862,1.14087,1.41155,0.00598,0.000344389,0.000344389,0.000344389
48,295.702,0.84441,0.45804,0.00463,0.8144,0.72063,0.85684,0.60867,1.1913,1.39865,0.00616,0.00032081,0.00032081,0.00032081
49,301.247,0.80664,0.50766,0.00536,0.81819,0.71062,0.86728,0.61434,1.13927,1.24516,0.0061,0.000297232,0.000297232,0.000297232
50,306.525,0.78712,0.47268,0.00563,0.8339,0.73308,0.88246,0.64194,1.1304,1.19382,0.00595,0.000273654,0.000273654,0.000273654
51,315.743,0.73103,0.46773,0.00532,0.9161,0.65658,0.87352,0.63541,1.11512,1.34801,0.00587,0.000250075,0.000250075,0.000250075
52,321.309,0.7364,0.47512,0.00503,0.92959,0.74825,0.89735,0.65618,1.08302,1.27882,0.0056,0.000226497,0.000226497,0.000226497
53,326.94,0.68243,0.36244,0.00401,0.89851,0.78369,0.8969,0.64324,1.12455,1.20559,0.00581,0.000202918,0.000202918,0.000202918
54,332.553,0.72594,0.39026,0.00533,0.91861,0.77079,0.89645,0.66181,1.1435,1.18973,0.00591,0.00017934,0.00017934,0.00017934
55,337.976,0.72373,0.39004,0.00571,0.90609,0.7545,0.89188,0.66683,1.12303,1.20972,0.00589,0.000155761,0.000155761,0.000155761
56,343.404,0.73576,0.37168,0.00553,0.91273,0.75228,0.88492,0.66688,1.09812,1.25484,0.00571,0.000132183,0.000132183,0.000132183
57,348.703,0.63567,0.39814,0.00503,0.92057,0.76617,0.88198,0.65926,1.11118,1.24303,0.00574,0.000108604,0.000108604,0.000108604
58,353.9,0.65613,0.29722,0.00501,0.93079,0.78006,0.88753,0.66435,1.10846,1.22585,0.00574,8.50255e-05,8.50255e-05,8.50255e-05
59,359.176,0.65132,0.3349,0.00459,0.90995,0.78013,0.8887,0.66626,1.09939,1.22779,0.00567,6.1447e-05,6.1447e-05,6.1447e-05
60,364.655,0.64628,0.33979,0.00435,0.90387,0.78331,0.88807,0.6588,1.10767,1.22151,0.0057,3.78685e-05,3.78685e-05,3.78685e-05
