epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
14,171.956,0.4095,0.76514,0.15678,0.62385,0.52444,0.47676,0.30553,0.44984,0.95682,0.14057,0.00124509,0.00124509,0.00124509
15,182.664,0.34699,0.78382,0.14088,0.80958,0.63359,0.68164,0.42765,0.44174,0.66655,0.1383,0.00123094,0.00123094,0.00123094
16,193.413,0.42821,0.80111,0.12996,0.70055,0.48825,0.51609,0.34311,0.44177,0.84545,0.14158,0.00121679,0.00121679,0.00121679
17,204.19,0.33705,0.67349,0.14567,0.86266,0.66937,0.80843,0.52769,0.4497,0.74116,0.13969,0.00120265,0.00120265,0.00120265
18,214.918,0.37469,0.61861,0.11242,0.87442,0.56892,0.68159,0.4606,0.46091,1.14062,0.13198,0.0011885,0.0011885,0.0011885
19,225.716,0.35428,0.63443,0.13476,0.80989,0.61221,0.61945,0.38331,0.50762,0.75692,0.15304,0.00117435,0.00117435,0.00117435
20,236.467,0.31703,0.7105,0.10084,0.85609,0.67417,0.7656,0.52711,0.37742,0.67965,0.11992,0.00116021,0.00116021,0.00116021
21,247.397,0.31904,0.66656,0.10823,0.94961,0.70617,0.8129,0.52749,0.44537,0.72253,0.13668,0.00114606,0.00114606,0.00114606
22,258.164,0.33811,0.61677,0.11689,0.9201,0.82868,0.83984,0.56272,0.4235,0.59479,0.12233,0.00113191,0.00113191,0.00113191
23,268.987,0.37564,0.58569,0.12792,0.79593,0.7345,0.74141,0.50767,0.40592,0.90407,0.1242,0.00111776,0.00111776,0.00111776
24,279.749,0.3431,0.64461,0.15356,0.87419,0.83477,0.82715,0.54563,0.42516,0.65211,0.1387,0.00110362,0.00110362,0.00110362
25,290.658,0.27856,0.54168,0.09217,0.92366,0.79667,0.83943,0.56857,0.38263,0.63411,0.12528,0.00108947,0.00108947,0.00108947
26,301.381,0.35755,0.58843,0.14273,0.75016,0.74516,0.70344,0.45008,0.3888,0.77625,0.11246,0.00107532,0.00107532,0.00107532
27,311.964,0.34259,0.57634,0.11642,0.7153,0.77566,0.73922,0.49994,0.41947,0.76247,0.1335,0.00106118,0.00106118,0.00106118
28,322.684,0.28856,0.6033,0.09257,0.88727,0.72645,0.81869,0.56453,0.38665,0.58662,0.12885,0.00104703,0.00104703,0.00104703
29,333.292,0.30224,0.59241,0.11391,0.94752,0.72604,0.80584,0.57705,0.35658,0.73281,0.11067,0.00103288,0.00103288,0.00103288
30,344.422,0.33973,0.56482,0.09361,0.86275,0.65265,0.66482,0.42319,0.42332,0.71399,0.12806,0.00101873,0.00101873,0.00101873
31,355.091,0.33704,0.48224,0.11548,0.93166,0.79384,0.85341,0.55186,0.43261,0.56502,0.12476,0.00100459,0.00100459,0.00100459
32,365.891,0.30468,0.49635,0.08546,0.8135,0.7822,0.82906,0.56209,0.38069,0.70226,0.11533,0.00099044,0.00099044,0.00099044
33,376.617,0.31253,0.48822,0.10166,0.90358,0.68398,0.77498,0.52112,0.4016,1.09356,0.1227,0.000976293,0.000976293,0.000976293
34,387.608,0.31328,0.56925,0.07786,0.82168,0.5212,0.59586,0.43098,0.35656,1.10062,0.11554,0.000962146,0.000962146,0.000962146
35,398.438,0.30983,0.4295,0.09094,0.8355,0.76281,0.81662,0.56408,0.3431,0.89496,0.10354,0.000947999,0.000947999,0.000947999
36,409.114,0.28344,0.5132,0.08291,0.82923,0.62902,0.67012,0.46057,0.39116,1.10279,0.12055,0.000933851,0.000933851,0.000933851
37,419.811,0.28733,0.54273,0.0776,0.91073,0.84209,0.88699,0.61976,0.34871,0.62302,0.10968,0.000919704,0.000919704,0.000919704
38,430.931,0.28691,0.62727,0.08441,0.8311,0.71138,0.74466,0.51903,0.37338,0.73093,0.1161,0.000905557,0.000905557,0.000905557
39,441.745,0.26374,0.51256,0.09099,0.90844,0.82734,0.84654,0.57683,0.37448,0.59758,0.11545,0.00089141,0.00089141,0.00089141
40,452.599,0.29021,0.52909,0.10101,0.84816,0.70796,0.75304,0.52756,0.41283,0.7325,0.13287,0.000877263,0.000877263,0.000877263
41,463.298,0.27321,0.47779,0.11025,0.8832,0.71086,0.76679,0.52979,0.40739,0.8033,0.11792,0.000863116,0.000863116,0.000863116
42,474.201,0.27404,0.4384,0.07873,0.90443,0.63833,0.70805,0.46951,0.44626,0.83346,0.13551,0.000848969,0.000848969,0.000848969
43,484.933,0.29189,0.44247,0.1244,0.91463,0.79722,0.85674,0.58944,0.38358,0.61587,0.11495,0.000834822,0.000834822,0.000834822
44,495.711,0.28093,0.45573,0.11781,0.87063,0.65043,0.75096,0.50831,0.43353,0.77198,0.13698,0.000820675,0.000820675,0.000820675
45,506.418,0.30802,0.48237,0.09702,0.90014,0.70744,0.78619,0.50511,0.45142,0.65691,0.14145,0.000806528,0.000806528,0.000806528
46,517.177,0.23235,0.4127,0.08782,0.91488,0.72291,0.76139,0.52407,0.42725,0.74001,0.13137,0.00079238,0.00079238,0.00079238
47,527.982,0.2665,0.42721,0.09963,0.82536,0.7094,0.70766,0.47521,0.45495,0.73632,0.15219,0.000778233,0.000778233,0.000778233
48,538.733,0.24834,0.41063,0.06651,0.89946,0.64935,0.76338,0.51497,0.48355,0.74729,0.1697,0.000764086,0.000764086,0.000764086
49,549.42,0.22976,0.40281,0.06967,0.88068,0.75913,0.77816,0.52426,0.40774,0.72198,0.13373,0.000749939,0.000749939,0.000749939
50,560.279,0.28725,0.44052,0.09007,0.89971,0.79123,0.82178,0.55862,0.41937,0.65474,0.13924,0.000735792,0.000735792,0.000735792
51,571.199,0.23962,0.45467,0.07003,0.90615,0.65344,0.7261,0.50067,0.49467,0.70047,0.17514,0.000721645,0.000721645,0.000721645
52,581.978,0.26848,0.44716,0.07604,0.82773,0.694,0.74946,0.51291,0.45293,0.66759,0.16912,0.000707498,0.000707498,0.000707498
53,592.776,0.25165,0.4332,0.07647,0.95131,0.58676,0.73458,0.5132,0.46623,0.84782,0.16068,0.000693351,0.000693351,0.000693351
54,603.553,0.23948,0.42276,0.07602,0.87743,0.68011,0.73708,0.52965,0.41779,0.70308,0.13997,0.000679204,0.000679204,0.000679204
55,614.47,0.22278,0.45028,0.06118,0.86825,0.63661,0.73289,0.53142,0.4314,0.89518,0.1551,0.000665057,0.000665057,0.000665057
56,625.162,0.26267,0.36143,0.07846,0.89055,0.702,0.77108,0.5177,0.44658,0.85202,0.15501,0.000650909,0.000650909,0.000650909
57,635.801,0.23705,0.36568,0.07048,0.93737,0.78665,0.8218,0.57067,0.43349,0.55057,0.14725,0.000636762,0.000636762,0.000636762
58,646.594,0.24933,0.45757,0.06548,0.92164,0.80574,0.83386,0.57062,0.44787,0.59153,0.16056,0.000622615,0.000622615,0.000622615
59,657.382,0.19983,0.40921,0.0597,0.87865,0.74266,0.78527,0.53541,0.44111,0.68856,0.16197,0.000608468,0.000608468,0.000608468
60,668.09,0.21086,0.4682,0.06263,0.90069,0.81781,0.84323,0.5854,0.41631,0.58761,0.15284,0.000594321,0.000594321,0.000594321
61,678.722,0.21654,0.46102,0.08099,0.87623,0.73059,0.77014,0.55923,0.39335,0.56203,0.13491,0.000580174,0.000580174,0.000580174
62,689.546,0.25641,0.46851,0.06483,0.86738,0.81206,0.84663,0.59013,0.42759,0.62484,0.14329,0.000566027,0.000566027,0.000566027
