epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,344.957,0.85502,0.523,0.00422,0.78278,0.70137,0.82584,0.61663,1.29366,1.43777,0.00643,0.000650909,0.000650909,0.000650909
57,350.253,0.91876,0.52341,0.0047,0.91648,0.60522,0.82548,0.60024,1.31242,1.52469,0.00644,0.000636762,0.000636762,0.000636762
58,355.699,0.82554,0.51826,0.0042,0.87712,0.68508,0.84784,0.62436,1.2571,1.31853,0.00615,0.000622615,0.000622615,0.000622615
59,361.114,0.8189,0.49615,0.00372,0.90086,0.711,0.8503,0.63586,1.22666,1.32762,0.00606,0.000608468,0.000608468,0.000608468
60,366.621,0.81846,0.52964,0.00427,0.92666,0.65317,0.83137,0.64418,1.13424,1.43152,0.00563,0.000594321,0.000594321,0.000594321
61,372.432,0.81393,0.63527,0.00458,0.94128,0.67656,0.84975,0.62963,1.22206,1.26539,0.00606,0.000580174,0.000580174,0.000580174
62,378.099,0.84323,0.57895,0.00355,0.81921,0.79522,0.86719,0.64201,1.20419,1.22133,0.00597,0.000566027,0.000566027,0.000566027
63,383.509,0.76912,0.51591,0.00392,0.79766,0.77685,0.85302,0.6308,1.24124,1.23634,0.00601,0.00055188,0.00055188,0.00055188
64,388.886,0.78717,0.50402,0.00356,0.83747,0.74515,0.84252,0.63988,1.16527,1.37292,0.00568,0.000537733,0.000537733,0.000537733
65,394.314,0.83342,0.48823,0.00406,0.77897,0.71242,0.79833,0.61541,1.16693,1.50387,0.00566,0.000523586,0.000523586,0.000523586
66,399.737,0.78621,0.46072,0.00424,0.77912,0.67337,0.80368,0.62402,1.14741,1.53149,0.00555,0.000509438,0.000509438,0.000509438
67,405.091,0.76596,0.45127,0.00384,0.8768,0.62139,0.81279,0.62961,1.14578,1.49915,0.00559,0.000495291,0.000495291,0.000495291
68,411.194,0.79175,0.49179,0.00388,0.85869,0.68932,0.82952,0.65043,1.10854,1.41311,0.00547,0.000481144,0.000481144,0.000481144
69,416.685,0.78784,0.46097,0.00403,0.83247,0.76411,0.85074,0.64672,1.20327,1.28079,0.00596,0.000466997,0.000466997,0.000466997
70,422.2,0.74554,0.4478,0.00303,0.83929,0.76925,0.85536,0.64989,1.21392,1.16951,0.00611,0.00045285,0.00045285,0.00045285
71,427.451,0.7855,0.51489,0.00347,0.80925,0.71883,0.83007,0.63495,1.1814,1.3283,0.00579,0.000438703,0.000438703,0.000438703
72,432.867,0.76935,0.47102,0.0035,0.78619,0.71362,0.82281,0.62449,1.18965,1.41762,0.00594,0.000424556,0.000424556,0.000424556
73,438.227,0.75249,0.45421,0.00376,0.79152,0.72063,0.83369,0.62979,1.20226,1.38276,0.006,0.000410409,0.000410409,0.000410409
74,443.879,0.7707,0.49016,0.00356,0.83678,0.72461,0.82842,0.65032,1.07708,1.34046,0.00534,0.000396262,0.000396262,0.000396262
75,449.672,0.69872,0.38986,0.00349,0.81015,0.72842,0.83843,0.66009,1.10057,1.32721,0.0055,0.000382115,0.000382115,0.000382115
76,455.154,0.71851,0.47142,0.00329,0.81631,0.73174,0.85561,0.65621,1.14325,1.2347,0.00556,0.000367967,0.000367967,0.000367967
77,460.485,0.7106,0.40012,0.00308,0.8175,0.7465,0.84484,0.64145,1.16133,1.31193,0.00572,0.00035382,0.00035382,0.00035382
78,465.967,0.74925,0.39492,0.00321,0.79625,0.72114,0.83904,0.6488,1.1316,1.42931,0.00556,0.000339673,0.000339673,0.000339673
79,471.384,0.71825,0.39118,0.00276,0.80301,0.72406,0.84347,0.6493,1.13788,1.33704,0.00562,0.000325526,0.000325526,0.000325526
80,476.839,0.72362,0.44946,0.00324,0.80947,0.75613,0.85256,0.63055,1.19314,1.28335,0.0059,0.000311379,0.000311379,0.000311379
81,482.769,0.72417,0.39475,0.00327,0.78991,0.74357,0.83745,0.62755,1.13779,1.3357,0.00569,0.000297232,0.000297232,0.000297232
82,488.687,0.69093,0.39144,0.00343,0.78404,0.7293,0.83644,0.63734,1.11828,1.31527,0.00564,0.000283085,0.000283085,0.000283085
83,494.067,0.70618,0.3947,0.00287,0.79153,0.72799,0.83565,0.647,1.1183,1.31398,0.00554,0.000268938,0.000268938,0.000268938
84,499.557,0.70483,0.43027,0.0029,0.88552,0.65263,0.82446,0.6359,1.12672,1.35881,0.00552,0.000254791,0.000254791,0.000254791
85,505.064,0.74252,0.55634,0.00272,0.7796,0.71525,0.81803,0.64232,1.10156,1.36116,0.00546,0.000240644,0.000240644,0.000240644
86,510.465,0.69146,0.39779,0.00297,0.78017,0.71647,0.82183,0.6396,1.11099,1.36302,0.00551,0.000226497,0.000226497,0.000226497
87,515.821,0.67874,0.36068,0.00272,0.8111,0.71643,0.82293,0.64207,1.14003,1.37655,0.00562,0.000212349,0.000212349,0.000212349
88,521.442,0.65625,0.37806,0.00313,0.80718,0.73193,0.82404,0.64809,1.09778,1.36795,0.00539,0.000198202,0.000198202,0.000198202
89,527.1,0.67037,0.39434,0.00293,0.88566,0.65464,0.81623,0.6378,1.1263,1.46114,0.00552,0.000184055,0.000184055,0.000184055
90,532.538,0.66948,0.38635,0.0026,0.8403,0.69045,0.816,0.63405,1.16291,1.41426,0.00576,0.000169908,0.000169908,0.000169908
91,542.689,0.60995,0.44196,0.00307,0.8156,0.73877,0.82601,0.64588,1.14557,1.34447,0.00564,0.000155761,0.000155761,0.000155761
92,548.932,0.60929,0.31919,0.00319,0.89319,0.69768,0.82327,0.6366,1.11307,1.30572,0.00551,0.000141614,0.000141614,0.000141614
93,554.501,0.54718,0.28373,0.00273,0.89136,0.6809,0.81488,0.63188,1.12285,1.3848,0.00558,0.000127467,0.000127467,0.000127467
94,559.948,0.57541,0.30948,0.00233,0.84255,0.71207,0.81077,0.62155,1.13897,1.40639,0.00566,0.00011332,0.00011332,0.00011332
95,565.724,0.53612,0.27127,0.00269,0.84052,0.72348,0.81755,0.62489,1.15183,1.389,0.00572,9.91726e-05,9.91726e-05,9.91726e-05
96,571.51,0.61413,0.314,0.00284,0.83141,0.73193,0.81532,0.61667,1.15565,1.35278,0.00572,8.50255e-05,8.50255e-05,8.50255e-05
97,576.929,0.56627,0.31048,0.00309,0.80017,0.73193,0.80895,0.60779,1.14197,1.36865,0.00564,7.08784e-05,7.08784e-05,7.08784e-05
98,582.217,0.51572,0.30448,0.00243,0.8124,0.73193,0.81117,0.62367,1.12438,1.36865,0.00551,5.67313e-05,5.67313e-05,5.67313e-05
99,587.518,0.54678,0.31859,0.0027,0.825,0.73193,0.81036,0.62661,1.12223,1.37973,0.00548,4.25842e-05,4.25842e-05,4.25842e-05
100,592.961,0.60344,0.31735,0.00282,0.80543,0.73193,0.8099,0.62495,1.12644,1.38184,0.00548,2.84371e-05,2.84371e-05,2.84371e-05
