epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
29,165.59,0.25119,0.51045,0.11751,0.80607,0.44174,0.48184,0.34977,0.69651,1.04356,0.24862,0.000768802,0.000768802,0.000768802
30,170.709,0.27071,0.45011,0.11315,0.79274,0.39308,0.45434,0.3247,0.73053,0.97576,0.2831,0.000745223,0.000745223,0.000745223
31,175.823,0.30401,0.48307,0.12711,0.76294,0.3069,0.40144,0.29074,0.65625,1.31766,0.24298,0.000721645,0.000721645,0.000721645
32,180.973,0.30259,0.50429,0.12851,0.49726,0.35997,0.34337,0.25149,0.84081,1.16204,0.38671,0.000698066,0.000698066,0.000698066
33,186.106,0.31843,0.49269,0.14417,0.77284,0.35645,0.44574,0.31714,0.87131,1.01872,0.39853,0.000674488,0.000674488,0.000674488
34,191.252,0.26159,0.42346,0.10434,0.75643,0.52454,0.54813,0.37952,0.65157,0.90657,0.23359,0.000650909,0.000650909,0.000650909
35,196.409,0.26954,0.46575,0.08769,0.86712,0.60436,0.69618,0.49141,0.38031,0.98686,0.13009,0.000627331,0.000627331,0.000627331
36,201.589,0.23952,0.4318,0.076,0.79662,0.62877,0.69901,0.51656,0.3467,1.01916,0.12656,0.000603752,0.000603752,0.000603752
37,206.826,0.27775,0.44791,0.10871,0.81452,0.74656,0.80064,0.58974,0.32208,0.69154,0.1094,0.000580174,0.000580174,0.000580174
38,212.333,0.29585,0.4444,0.10921,0.93561,0.73174,0.82289,0.5934,0.31125,0.58474,0.10784,0.000556595,0.000556595,0.000556595
39,217.669,0.23431,0.42199,0.0944,0.941,0.74031,0.87051,0.63468,0.30382,0.71131,0.09446,0.000533017,0.000533017,0.000533017
40,222.997,0.24887,0.42569,0.08324,0.96369,0.72548,0.84504,0.6084,0.3112,0.75921,0.09733,0.000509438,0.000509438,0.000509438
41,228.154,0.2335,0.46701,0.0875,0.95295,0.73131,0.81666,0.57874,0.31647,0.82285,0.10252,0.00048586,0.00048586,0.00048586
42,233.292,0.26122,0.38795,0.10647,0.93308,0.71893,0.81103,0.58152,0.33455,0.82476,0.10701,0.000462281,0.000462281,0.000462281
43,238.371,0.20327,0.45937,0.08542,0.90666,0.72945,0.81349,0.57446,0.34639,0.79483,0.11423,0.000438703,0.000438703,0.000438703
44,243.496,0.19761,0.38088,0.07152,0.94454,0.72568,0.85529,0.59729,0.35108,0.73357,0.11947,0.000415124,0.000415124,0.000415124
45,248.671,0.26928,0.37944,0.12749,0.92399,0.7233,0.86458,0.60268,0.36019,0.7218,0.11547,0.000391546,0.000391546,0.000391546
46,253.793,0.23844,0.36557,0.10475,0.95164,0.73418,0.87029,0.60058,0.38021,0.69965,0.11972,0.000367967,0.000367967,0.000367967
47,258.952,0.24378,0.32811,0.0867,0.98571,0.72792,0.87692,0.5988,0.39245,0.69875,0.13334,0.000344389,0.000344389,0.000344389
48,264.134,0.20735,0.35566,0.08889,0.98584,0.7406,0.8929,0.6185,0.3852,0.7116,0.13257,0.00032081,0.00032081,0.00032081
49,269.273,0.23496,0.36013,0.12189,0.95932,0.74312,0.88714,0.62219,0.37317,0.75641,0.12869,0.000297232,0.000297232,0.000297232
50,274.443,0.21362,0.3476,0.09255,0.97574,0.72202,0.88057,0.60965,0.39846,0.74105,0.15036,0.000273654,0.000273654,0.000273654
51,284.187,0.14125,0.26623,0.05981,0.98206,0.71866,0.88789,0.61627,0.39213,0.76382,0.148,0.000250075,0.000250075,0.000250075
52,289.813,0.19273,0.29547,0.11576,0.97117,0.73328,0.88902,0.62357,0.4017,0.74068,0.14443,0.000226497,0.000226497,0.000226497
53,294.934,0.16592,0.30473,0.08796,0.97896,0.73979,0.88352,0.62451,0.35932,0.7379,0.12105,0.000202918,0.000202918,0.000202918
54,300.046,0.16482,0.31449,0.09268,0.96598,0.76662,0.88694,0.62921,0.36324,0.67598,0.12907,0.00017934,0.00017934,0.00017934
55,305.286,0.12905,0.26098,0.0702,0.96478,0.77005,0.8816,0.6153,0.32597,0.68034,0.10407,0.000155761,0.000155761,0.000155761
56,310.388,0.17182,0.27985,0.07734,0.96157,0.77454,0.87826,0.61467,0.32535,0.65879,0.10431,0.000132183,0.000132183,0.000132183
57,315.478,0.15338,0.24813,0.06972,0.96516,0.78296,0.87486,0.62263,0.31734,0.64869,0.10234,0.000108604,0.000108604,0.000108604
58,320.649,0.13865,0.23923,0.06101,0.96883,0.79086,0.88389,0.62684,0.31557,0.64896,0.10112,8.50255e-05,8.50255e-05,8.50255e-05
59,325.771,0.16035,0.28097,0.07926,0.96752,0.79006,0.88511,0.62708,0.31513,0.65567,0.10091,6.1447e-05,6.1447e-05,6.1447e-05
60,330.95,0.1507,0.28352,0.0688,0.96731,0.7873,0.8862,0.62925,0.31797,0.65168,0.10152,3.78685e-05,3.78685e-05,3.78685e-05
