epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
22,337.118,0.49286,1.04079,0.22768,0.66267,0.55591,0.51385,0.31482,0.43629,1.00239,0.13261,0.000933851,0.000933851,0.000933851
23,350.99,0.46301,1.02874,0.23019,0.82704,0.65753,0.72291,0.50985,0.42557,0.83671,0.13335,0.000910273,0.000910273,0.000910273
24,365.15,0.39079,0.82804,0.21026,0.92036,0.84857,0.88515,0.60964,0.38868,0.63477,0.12277,0.000886694,0.000886694,0.000886694
25,379.227,0.42134,0.9427,0.22186,0.78524,0.59435,0.60117,0.37485,0.48896,0.75362,0.19093,0.000863116,0.000863116,0.000863116
26,393.196,0.36553,0.78567,0.17405,0.80735,0.60084,0.66151,0.42979,0.46117,1.16512,0.15466,0.000839537,0.000839537,0.000839537
27,407.097,0.32483,0.82675,0.16536,0.84279,0.66938,0.72064,0.50196,0.69594,0.75931,0.26214,0.000815959,0.000815959,0.000815959
28,421.25,0.378,0.73289,0.22607,0.81302,0.67248,0.7239,0.49383,0.46693,0.89108,0.15801,0.00079238,0.00079238,0.00079238
29,435.191,0.36465,0.74608,0.21593,0.84977,0.63371,0.73638,0.50349,0.36867,1.02389,0.11703,0.000768802,0.000768802,0.000768802
30,449.296,0.37313,0.79341,0.17508,0.84521,0.69064,0.76145,0.509,0.3774,0.88247,0.12051,0.000745223,0.000745223,0.000745223
31,463.2,0.35759,0.66034,0.15542,0.71209,0.57972,0.6148,0.4337,0.39184,0.97202,0.12566,0.000721645,0.000721645,0.000721645
32,477.365,0.33352,0.74428,0.17058,0.76842,0.70224,0.75531,0.50859,0.39423,0.86735,0.11747,0.000698066,0.000698066,0.000698066
33,491.302,0.38754,0.71144,0.15184,0.81463,0.73174,0.76541,0.50832,0.41646,0.771,0.12806,0.000674488,0.000674488,0.000674488
34,505.378,0.33098,0.64242,0.16267,0.86646,0.68478,0.78113,0.54788,0.38412,0.81293,0.1217,0.000650909,0.000650909,0.000650909
35,519.282,0.35589,0.58035,0.17834,0.87247,0.74196,0.76927,0.50314,0.43495,0.77215,0.13992,0.000627331,0.000627331,0.000627331
36,533.219,0.2903,0.58295,0.12905,0.7642,0.67542,0.74028,0.52031,0.45466,0.78185,0.16401,0.000603752,0.000603752,0.000603752
37,547.268,0.31218,0.62961,0.15304,0.97024,0.76685,0.79874,0.55316,0.60409,0.58809,0.25194,0.000580174,0.000580174,0.000580174
38,561.375,0.33524,0.60674,0.18696,0.93948,0.69814,0.78046,0.53427,0.36932,0.80306,0.11685,0.000556595,0.000556595,0.000556595
39,575.377,0.3065,0.62988,0.16752,0.95347,0.7573,0.80913,0.51887,0.40611,0.74926,0.12813,0.000533017,0.000533017,0.000533017
40,589.491,0.28942,0.49965,0.13601,0.98705,0.76321,0.85789,0.56388,0.3651,0.72493,0.1137,0.000509438,0.000509438,0.000509438
41,603.425,0.26679,0.55032,0.13868,0.95866,0.70396,0.8059,0.5374,0.40432,0.73751,0.12553,0.00048586,0.00048586,0.00048586
42,617.588,0.26604,0.61614,0.1244,0.96164,0.80408,0.827,0.55368,0.38061,0.77126,0.1218,0.000462281,0.000462281,0.000462281
43,631.516,0.35058,0.62036,0.19259,0.94277,0.73971,0.76782,0.49592,0.44255,0.88651,0.16245,0.000438703,0.000438703,0.000438703
44,645.456,0.22088,0.56204,0.11706,0.97471,0.75803,0.80535,0.56647,0.43451,0.72936,0.14452,0.000415124,0.000415124,0.000415124
45,659.412,0.35371,0.50382,0.13464,0.95849,0.77321,0.81749,0.57863,0.39163,0.81613,0.12283,0.000391546,0.000391546,0.000391546
46,673.54,0.31196,0.47583,0.13293,0.93853,0.79395,0.83174,0.59163,0.3625,0.70184,0.11196,0.000367967,0.000367967,0.000367967
47,687.407,0.26664,0.52844,0.13956,0.95966,0.77304,0.82501,0.56928,0.39351,0.6996,0.12117,0.000344389,0.000344389,0.000344389
48,701.439,0.31588,0.48526,0.13059,0.91523,0.66077,0.70721,0.47421,0.37763,0.82579,0.11671,0.00032081,0.00032081,0.00032081
49,715.312,0.29177,0.53942,0.12784,0.91864,0.67359,0.71358,0.48967,0.42295,0.81136,0.13406,0.000297232,0.000297232,0.000297232
50,729.459,0.26129,0.51386,0.13892,0.97209,0.79115,0.84456,0.59081,0.35567,0.74144,0.11458,0.000273654,0.000273654,0.000273654
51,747.755,0.22117,0.48721,0.11706,0.92043,0.76641,0.8193,0.57996,0.35059,0.82019,0.11229,0.000250075,0.000250075,0.000250075
52,761.946,0.2111,0.48267,0.10572,0.9138,0.62745,0.6791,0.47439,0.4132,0.77455,0.13524,0.000226497,0.000226497,0.000226497
53,775.812,0.18497,0.38407,0.08664,0.94335,0.69476,0.7447,0.52207,0.38814,0.79761,0.12462,0.000202918,0.000202918,0.000202918
54,789.89,0.19977,0.36504,0.13207,0.95897,0.75415,0.80534,0.57161,0.33658,0.89538,0.10621,0.00017934,0.00017934,0.00017934
55,803.876,0.20793,0.41332,0.11811,0.97313,0.73683,0.79133,0.55297,0.34021,0.9136,0.10809,0.000155761,0.000155761,0.000155761
56,817.961,0.19081,0.36484,0.08784,0.95892,0.72451,0.78668,0.54181,0.35419,0.89591,0.11366,0.000132183,0.000132183,0.000132183
57,831.969,0.18164,0.36325,0.08838,0.97957,0.77279,0.82684,0.56663,0.35072,0.92846,0.10945,0.000108604,0.000108604,0.000108604
58,846.066,0.17911,0.33883,0.08943,0.97599,0.77302,0.81397,0.55944,0.36162,0.9057,0.11181,8.50255e-05,8.50255e-05,8.50255e-05
59,860.07,0.18641,0.31238,0.09705,0.97781,0.76899,0.81729,0.57382,0.34827,0.9027,0.10646,6.1447e-05,6.1447e-05,6.1447e-05
60,874.143,0.16745,0.34501,0.07599,0.9643,0.77207,0.81591,0.57151,0.33939,0.90123,0.10382,3.78685e-05,3.78685e-05,3.78685e-05
