epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
36,156.615,0.22613,0.37018,0.06619,0.92863,0.77629,0.83429,0.59381,0.36225,0.74299,0.1059,0.000933851,0.000933851,0.000933851
37,160.307,0.22423,0.43695,0.07651,0.90708,0.79488,0.84744,0.60011,0.35051,0.68402,0.10266,0.000919704,0.000919704,0.000919704
38,164.289,0.2431,0.38489,0.07035,0.90346,0.75919,0.8183,0.56574,0.3737,0.70895,0.10637,0.000905557,0.000905557,0.000905557
39,167.902,0.23322,0.37648,0.08218,0.91725,0.6858,0.78064,0.54315,0.37046,0.77335,0.10982,0.00089141,0.00089141,0.00089141
40,171.523,0.25957,0.39042,0.07829,0.91503,0.68988,0.77704,0.52393,0.37484,0.81242,0.11184,0.000877263,0.000877263,0.000877263
41,175.112,0.25177,0.38007,0.08979,0.91324,0.66895,0.71106,0.48468,0.40218,0.80909,0.11971,0.000863116,0.000863116,0.000863116
42,178.704,0.24034,0.3632,0.0795,0.91182,0.73097,0.75936,0.51483,0.39023,0.79295,0.11425,0.000848969,0.000848969,0.000848969
43,182.33,0.20237,0.42248,0.06843,0.88783,0.71578,0.77007,0.53323,0.38319,0.85111,0.11131,0.000834822,0.000834822,0.000834822
44,186.242,0.20518,0.342,0.06622,0.85067,0.68503,0.73412,0.52549,0.41672,0.83742,0.11962,0.000820675,0.000820675,0.000820675
45,189.9,0.24086,0.41496,0.10831,0.90861,0.73333,0.78417,0.55779,0.37528,0.75967,0.11089,0.000806528,0.000806528,0.000806528
46,193.601,0.18411,0.40781,0.06233,0.8754,0.69237,0.67401,0.46035,0.37825,0.77378,0.11091,0.00079238,0.00079238,0.00079238
47,197.254,0.23346,0.36068,0.0849,0.85087,0.63375,0.62605,0.42241,0.40553,0.79142,0.12704,0.000778233,0.000778233,0.000778233
48,200.983,0.22245,0.33563,0.09142,0.86816,0.71435,0.74495,0.52946,0.41761,0.77566,0.13774,0.000764086,0.000764086,0.000764086
49,204.879,0.23631,0.34945,0.11044,0.90834,0.709,0.79834,0.56659,0.43875,0.76665,0.13853,0.000749939,0.000749939,0.000749939
50,208.54,0.21789,0.35128,0.08214,0.97708,0.68596,0.80066,0.55761,0.43345,0.74265,0.14634,0.000735792,0.000735792,0.000735792
51,212.214,0.21735,0.37088,0.07573,0.96704,0.68341,0.80235,0.5692,0.4081,0.73447,0.13541,0.000721645,0.000721645,0.000721645
52,215.888,0.17641,0.33495,0.0597,0.90915,0.59932,0.68901,0.46295,0.41403,0.7999,0.12828,0.000707498,0.000707498,0.000707498
