epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
15,127.473,0.33183,0.71708,0.17878,0.48893,0.22147,0.26649,0.1946,1.15831,1.07363,0.61474,0.0010989,0.0010989,0.0010989
16,134.804,0.34953,0.80042,0.17052,0.70123,0.29471,0.31108,0.21422,0.49919,0.91994,0.2072,0.00107532,0.00107532,0.00107532
17,142.058,0.371,0.72775,0.18532,0.5965,0.36712,0.4306,0.29365,0.51024,1.09477,0.27639,0.00105174,0.00105174,0.00105174
18,149.495,0.37118,0.71143,0.19878,0.66278,0.39155,0.40543,0.24484,0.75775,0.84405,0.30588,0.00102817,0.00102817,0.00102817
19,156.754,0.34596,0.62226,0.17096,0.73329,0.36817,0.461,0.26856,0.8025,0.8001,0.50463,0.00100459,0.00100459,0.00100459
20,164.093,0.31767,0.63009,0.14211,0.5669,0.11796,0.16775,0.11272,1.57603,0.59302,1.31129,0.000981008,0.000981008,0.000981008
21,171.206,0.33949,0.62241,0.17409,0.566,0.16457,0.20058,0.07913,1.4487,0.51966,0.98846,0.00095743,0.00095743,0.00095743
22,178.585,0.2803,0.65141,0.17138,0.80605,0.63432,0.70544,0.46644,0.45966,0.69489,0.14187,0.000933851,0.000933851,0.000933851
23,185.849,0.3323,0.63142,0.15424,0.79155,0.55104,0.59709,0.38014,0.71183,0.66811,0.29475,0.000910273,0.000910273,0.000910273
24,193.213,0.34847,0.57502,0.19615,0.84284,0.85384,0.85241,0.59065,0.35229,0.56544,0.11471,0.000886694,0.000886694,0.000886694
25,200.717,0.30026,0.5762,0.16771,0.87575,0.79129,0.83516,0.60159,0.35655,0.61725,0.10377,0.000863116,0.000863116,0.000863116
26,208.23,0.28916,0.53188,0.15417,0.9356,0.68474,0.7212,0.50082,nan,nan,nan,0.000839537,0.000839537,0.000839537
27,215.448,0.29403,0.54211,0.15722,0.92599,0.64307,0.74901,0.46806,nan,nan,nan,0.000815959,0.000815959,0.000815959
28,222.882,0.31287,0.49481,0.15011,0.82801,0.74062,0.82675,0.56134,0.4121,0.57719,0.1398,0.00079238,0.00079238,0.00079238
29,230.173,0.29896,0.62703,0.11994,0.87365,0.72322,0.81823,0.57511,0.36139,0.60277,0.12004,0.000768802,0.000768802,0.000768802
30,237.588,0.23904,0.51456,0.10256,0.87026,0.69777,0.79639,0.55688,0.42764,0.72427,0.14814,0.000745223,0.000745223,0.000745223
31,244.859,0.28021,0.45173,0.14216,0.93711,0.76182,0.85374,0.61165,0.34176,0.62917,0.10985,0.000721645,0.000721645,0.000721645
32,252.474,0.29127,0.51083,0.13467,0.88516,0.77264,0.81632,0.57197,0.3756,0.70342,0.1214,0.000698066,0.000698066,0.000698066
33,259.726,0.2549,0.50111,0.10661,0.88983,0.75559,0.79224,0.55116,0.36022,0.69847,0.11541,0.000674488,0.000674488,0.000674488
34,267.07,0.25399,0.41371,0.13107,0.83656,0.74981,0.75207,0.51334,0.35998,0.77856,0.11654,0.000650909,0.000650909,0.000650909
35,274.347,0.24529,0.45846,0.11274,0.8197,0.77556,0.79247,0.55187,0.42246,0.6695,0.1337,0.000627331,0.000627331,0.000627331
36,281.68,0.26078,0.51309,0.13188,0.84347,0.82899,0.82627,0.58587,0.39663,0.66207,0.13048,0.000603752,0.000603752,0.000603752
37,288.917,0.24657,0.38959,0.11769,0.95396,0.72364,0.7657,0.55832,0.47652,0.65599,0.16624,0.000580174,0.000580174,0.000580174
38,296.143,0.22174,0.41454,0.10556,0.84103,0.51863,0.55927,0.36535,nan,nan,nan,0.000556595,0.000556595,0.000556595
39,303.369,0.22196,0.43505,0.11136,0.88426,0.63546,0.67585,0.45339,0.58894,0.62577,0.2532,0.000533017,0.000533017,0.000533017
40,310.74,0.23407,0.40698,0.10793,0.93107,0.76457,0.81878,0.5878,0.33737,0.7639,0.10918,0.000509438,0.000509438,0.000509438
41,317.989,0.21843,0.42022,0.12642,0.85791,0.7656,0.81777,0.57671,0.33332,0.76704,0.1037,0.00048586,0.00048586,0.00048586
42,325.319,0.23247,0.37474,0.1277,0.94823,0.8282,0.89423,0.63296,0.33565,0.69128,0.10792,0.000462281,0.000462281,0.000462281
43,332.737,0.22653,0.41006,0.14687,0.9517,0.78653,0.86584,0.59989,0.39171,0.76344,0.1329,0.000438703,0.000438703,0.000438703
44,340.125,0.20777,0.43586,0.11699,0.89357,0.76143,0.82914,0.59079,0.44866,0.76647,0.14664,0.000415124,0.000415124,0.000415124
45,347.373,0.21555,0.41015,0.11479,0.85937,0.7863,0.82995,0.58633,0.39133,0.69558,0.11506,0.000391546,0.000391546,0.000391546
46,354.719,0.19984,0.39476,0.09886,0.94255,0.81958,0.8653,0.61053,0.41624,0.69365,0.13803,0.000367967,0.000367967,0.000367967
47,361.936,0.21185,0.39868,0.13099,0.95933,0.84209,0.88311,0.62533,0.39232,0.71972,0.12717,0.000344389,0.000344389,0.000344389
48,369.288,0.21782,0.38484,0.12643,0.9674,0.82135,0.86711,0.61539,0.38567,0.72111,0.12394,0.00032081,0.00032081,0.00032081
49,376.497,0.24957,0.37902,0.12183,0.94673,0.78825,0.85261,0.62066,0.37867,0.72863,0.12646,0.000297232,0.000297232,0.000297232
50,383.886,0.22939,0.39077,0.08912,0.91786,0.77581,0.84887,0.61211,0.36979,0.674,0.12453,0.000273654,0.000273654,0.000273654
51,395.759,0.17739,0.2817,0.09263,0.96278,0.73839,0.8372,0.6095,0.37644,0.6535,0.12006,0.000250075,0.000250075,0.000250075
52,403.413,0.1891,0.38251,0.10632,0.93787,0.79517,0.85728,0.62935,0.39508,0.65418,0.12976,0.000226497,0.000226497,0.000226497
53,410.648,0.1562,0.29118,0.09264,0.94224,0.80746,0.86922,0.62768,0.3976,0.63566,0.12977,0.000202918,0.000202918,0.000202918
54,417.95,0.14775,0.28593,0.07584,0.94176,0.81907,0.85879,0.62615,0.3877,0.64879,0.12288,0.00017934,0.00017934,0.00017934
55,425.177,0.16031,0.29056,0.07675,0.94969,0.84042,0.86313,0.62091,0.37365,0.67701,0.1184,0.000155761,0.000155761,0.000155761
56,432.482,0.15762,0.28466,0.08686,0.95116,0.8531,0.86303,0.61723,0.34197,0.75791,0.10878,0.000132183,0.000132183,0.000132183
57,439.707,0.14774,0.2681,0.07486,0.95035,0.84387,0.85744,0.61562,0.34988,0.73309,0.1107,0.000108604,0.000108604,0.000108604
58,447.045,0.15082,0.29543,0.10842,0.95928,0.84837,0.85724,0.61749,0.33419,0.78767,0.10229,8.50255e-05,8.50255e-05,8.50255e-05
59,454.234,0.15879,0.26974,0.09809,0.95733,0.84882,0.86616,0.62285,0.33214,0.78694,0.10158,6.1447e-05,6.1447e-05,6.1447e-05
60,461.553,0.13951,0.24155,0.06727,0.95897,0.84401,0.85883,0.61984,0.33144,0.77209,0.10129,3.78685e-05,3.78685e-05,3.78685e-05
