epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,308.261,1.07392,0.80667,0.00591,0.75014,0.66726,0.78963,0.53758,1.25519,1.38738,0.00641,0.000650909,0.000650909,0.000650909
35,316.184,1.08856,0.75647,0.00819,0.91406,0.6823,0.83259,0.60453,1.19416,1.37999,0.00609,0.000627331,0.000627331,0.000627331
36,324.321,0.98366,0.69336,0.00659,0.84969,0.65097,0.81552,0.57579,1.2111,1.58334,0.00626,0.000603752,0.000603752,0.000603752
37,332.323,0.99916,0.63741,0.00637,0.82841,0.67656,0.79735,0.54041,1.33904,1.58741,0.00715,0.000580174,0.000580174,0.000580174
38,340.159,1.01764,0.7357,0.00636,0.89414,0.60244,0.7556,0.53415,1.24455,2.09751,0.0064,0.000556595,0.000556595,0.000556595
39,348.325,0.99177,0.58329,0.00599,0.86969,0.65242,0.81496,0.57357,1.20387,1.4998,0.00622,0.000533017,0.000533017,0.000533017
40,356.296,1.0487,0.66187,0.00722,0.79066,0.75576,0.82716,0.57616,1.21423,1.2903,0.00619,0.000509438,0.000509438,0.000509438
41,364.303,1.01317,0.65417,0.00612,0.80732,0.70663,0.809,0.55793,1.32037,1.1293,0.00651,0.00048586,0.00048586,0.00048586
42,372.319,1.00708,0.65263,0.00733,0.7317,0.76976,0.81071,0.57106,1.21455,1.0997,0.00611,0.000462281,0.000462281,0.000462281
43,380.278,0.96248,0.55724,0.00633,0.80483,0.78634,0.81505,0.56747,1.26934,1.09388,0.00632,0.000438703,0.000438703,0.000438703
44,388.513,0.96169,0.61353,0.00607,0.84109,0.75661,0.84178,0.56372,1.29176,1.24523,0.00668,0.000415124,0.000415124,0.000415124
45,396.521,0.9617,0.56772,0.00582,0.88207,0.74353,0.86526,0.61004,1.24782,1.16348,0.00634,0.000391546,0.000391546,0.000391546
46,404.644,0.89489,0.52202,0.00566,0.89463,0.73154,0.87128,0.63257,1.23995,1.23039,0.00628,0.000367967,0.000367967,0.000367967
47,412.641,0.83646,0.60103,0.00466,0.86627,0.76319,0.87349,0.6406,1.18226,1.03706,0.00588,0.000344389,0.000344389,0.000344389
48,420.733,0.93941,0.61796,0.00634,0.90761,0.763,0.88631,0.65215,1.20216,1.03675,0.0062,0.00032081,0.00032081,0.00032081
49,428.812,1.01364,0.60291,0.01201,0.90072,0.77943,0.90124,0.6589,1.20921,0.9075,0.00592,0.000297232,0.000297232,0.000297232
50,437.038,0.85195,0.60631,0.00546,0.84954,0.74024,0.85691,0.63555,1.18152,1.08624,0.00584,0.000273654,0.000273654,0.000273654
51,449.275,0.77988,0.53559,0.00569,0.84469,0.68322,0.81454,0.6071,1.19852,1.45122,0.00594,0.000250075,0.000250075,0.000250075
52,457.517,0.73059,0.38653,0.00541,0.80242,0.68025,0.81853,0.60064,1.15288,1.43065,0.00589,0.000226497,0.000226497,0.000226497
53,465.411,0.74268,0.39541,0.00522,0.81284,0.732,0.85298,0.63344,1.16699,1.20705,0.00598,0.000202918,0.000202918,0.000202918
54,473.338,0.69018,0.37612,0.00422,0.85602,0.78214,0.86653,0.653,1.10629,1.12277,0.00561,0.00017934,0.00017934,0.00017934
55,481.293,0.6952,0.38404,0.00516,0.86227,0.76727,0.87541,0.6631,1.12041,1.12463,0.00563,0.000155761,0.000155761,0.000155761
56,489.297,0.68853,0.37291,0.00499,0.84913,0.79338,0.87372,0.65375,1.10432,1.06717,0.00559,0.000132183,0.000132183,0.000132183
57,497.625,0.70822,0.43793,0.00403,0.82495,0.78784,0.86736,0.6586,1.11225,1.05036,0.00556,0.000108604,0.000108604,0.000108604
58,505.525,0.70643,0.47831,0.00594,0.8279,0.75804,0.85919,0.64677,1.15845,1.08347,0.00571,8.50255e-05,8.50255e-05,8.50255e-05
59,513.363,0.71712,0.37124,0.00487,0.79841,0.76551,0.85001,0.63318,1.14947,1.1418,0.00566,6.1447e-05,6.1447e-05,6.1447e-05
60,521.345,0.6906,0.3264,0.00473,0.79355,0.76832,0.84603,0.6357,1.14365,1.13542,0.00557,3.78685e-05,3.78685e-05,3.78685e-05
