epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,426.191,0.25986,0.52532,0.13487,0.96042,0.81795,0.89862,0.63306,0.33416,0.54484,0.10615,0.000462281,0.000462281,0.000462281
43,435.754,0.26046,0.42149,0.14613,0.97215,0.80689,0.87063,0.63526,0.31887,0.62893,0.10027,0.000438703,0.000438703,0.000438703
44,445.521,0.21797,0.41587,0.0992,0.95155,0.81191,0.86499,0.61723,0.32611,0.71134,0.09865,0.000415124,0.000415124,0.000415124
45,454.946,0.23077,0.4317,0.11899,0.96235,0.74562,0.86437,0.62716,0.31605,0.72389,0.09616,0.000391546,0.000391546,0.000391546
46,464.393,0.24114,0.4025,0.10981,0.94081,0.70867,0.80606,0.56971,0.33783,0.63457,0.10924,0.000367967,0.000367967,0.000367967
47,473.755,0.22928,0.37658,0.10754,0.91372,0.55454,0.61692,0.4339,0.34605,0.80001,0.12046,0.000344389,0.000344389,0.000344389
48,483.186,0.241,0.35701,0.10178,0.85903,0.57333,0.59526,0.40888,0.38983,0.89887,0.12933,0.00032081,0.00032081,0.00032081
49,492.715,0.23242,0.40931,0.13906,0.92598,0.72935,0.75769,0.52843,0.35355,0.67973,0.11155,0.000297232,0.000297232,0.000297232
50,502.179,0.2219,0.45385,0.11037,0.91066,0.83192,0.88124,0.62916,0.33297,0.54008,0.10472,0.000273654,0.000273654,0.000273654
51,515.81,0.16518,0.41627,0.08988,0.90445,0.79839,0.87285,0.62981,0.34248,0.61744,0.11259,0.000250075,0.000250075,0.000250075
52,525.288,0.16928,0.34533,0.08542,0.92557,0.77092,0.85261,0.61727,0.35608,0.71604,0.12247,0.000226497,0.000226497,0.000226497
53,534.628,0.18481,0.35756,0.07343,0.88103,0.84113,0.86995,0.64761,0.33093,0.56921,0.10496,0.000202918,0.000202918,0.000202918
54,544.15,0.16211,0.30655,0.09608,0.90656,0.82716,0.85918,0.6328,0.34226,0.60667,0.10609,0.00017934,0.00017934,0.00017934
55,553.531,0.15196,0.28122,0.07723,0.92553,0.8145,0.85226,0.62514,0.35032,0.67401,0.10819,0.000155761,0.000155761,0.000155761
56,562.927,0.16447,0.28356,0.09143,0.93123,0.82533,0.86477,0.63503,0.34424,0.70479,0.10264,0.000132183,0.000132183,0.000132183
57,572.28,0.16527,0.30934,0.09492,0.94487,0.83741,0.86661,0.63471,0.33737,0.66946,0.10286,0.000108604,0.000108604,0.000108604
58,581.696,0.15814,0.28503,0.08383,0.96654,0.8384,0.85998,0.62975,0.33471,0.64116,0.10193,8.50255e-05,8.50255e-05,8.50255e-05
59,591.137,0.15492,0.27354,0.07766,0.9635,0.83803,0.85939,0.62619,0.33177,0.63444,0.09989,6.1447e-05,6.1447e-05,6.1447e-05
60,600.509,0.13834,0.25563,0.06985,0.96493,0.83759,0.8602,0.62527,0.32949,0.63083,0.09953,3.78685e-05,3.78685e-05,3.78685e-05
