epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,94.1385,1.33263,1.19372,0.00673,0.5101,0.17275,0.16874,0.10593,nan,nan,nan,0.00102817,0.00102817,0.00102817
19,98.4596,1.43911,1.3958,0.00956,0.5487,0.332,0.38168,0.23111,1.73681,2.65307,0.00896,0.00100459,0.00100459,0.00100459
20,102.698,1.2364,1.07118,0.00673,0.53839,0.35293,0.43378,0.28132,1.52015,2.29413,0.0084,0.000981008,0.000981008,0.000981008
21,106.846,1.28542,1.10907,0.00825,0.7483,0.56545,0.65084,0.38336,1.58566,1.38688,0.00886,0.00095743,0.00095743,0.00095743
22,111.042,1.32267,1.12328,0.00744,0.88406,0.50323,0.68553,0.42631,1.46954,1.5778,0.00766,0.000933851,0.000933851,0.000933851
23,115.498,1.27917,1.0734,0.00814,0.89225,0.52018,0.63574,0.42505,1.39235,1.93718,0.00762,0.000910273,0.000910273,0.000910273
24,119.69,1.30455,1.26135,0.0068,0.87675,0.63451,0.74713,0.47438,1.43065,1.31804,0.00761,0.000886694,0.000886694,0.000886694
25,123.987,1.15561,0.90161,0.00762,0.89478,0.57834,0.73186,0.4851,1.39112,1.41148,0.0074,0.000863116,0.000863116,0.000863116
26,128.234,1.2359,1.03195,0.00729,0.79247,0.77245,0.83941,0.55134,1.3477,1.10138,0.00686,0.000839537,0.000839537,0.000839537
27,132.5,1.1523,0.88674,0.00658,0.89038,0.67441,0.82326,0.5487,1.31297,1.31913,0.0068,0.000815959,0.000815959,0.000815959
28,136.916,1.11076,0.83313,0.00545,0.75743,0.50932,0.73257,0.46959,1.39045,2.0882,0.0073,0.00079238,0.00079238,0.00079238
29,140.979,1.21755,0.95062,0.00625,0.53892,0.81431,0.75169,0.47257,1.34378,2.21007,0.00739,0.000768802,0.000768802,0.000768802
30,145.159,1.17327,0.81644,0.00676,0.95074,0.56312,0.75935,0.53442,1.25969,2.6442,0.0065,0.000745223,0.000745223,0.000745223
31,149.284,1.06937,0.77082,0.00577,0.89742,0.52251,0.73794,0.5281,1.33417,2.7183,0.0068,0.000721645,0.000721645,0.000721645
32,153.428,1.10596,0.83414,0.00712,0.92323,0.73781,0.84812,0.60244,1.2263,1.22797,0.00628,0.000698066,0.000698066,0.000698066
33,157.85,1.08562,0.81454,0.00587,0.87855,0.74035,0.83953,0.5983,1.223,1.28446,0.00621,0.000674488,0.000674488,0.000674488
34,161.99,1.00444,0.89058,0.00685,0.94585,0.6836,0.82086,0.58689,1.2677,1.29854,0.00641,0.000650909,0.000650909,0.000650909
35,166.148,1.0959,0.90831,0.00668,0.92423,0.69701,0.80875,0.54713,1.34574,1.54866,0.00706,0.000627331,0.000627331,0.000627331
36,170.311,0.97481,0.6684,0.00555,0.95514,0.68379,0.82413,0.55342,1.33476,1.75827,0.007,0.000603752,0.000603752,0.000603752
37,174.453,0.99314,0.61736,0.00544,0.97697,0.66913,0.81623,0.55995,1.323,1.66176,0.00695,0.000580174,0.000580174,0.000580174
38,178.606,1.01398,0.5617,0.00482,0.85436,0.60067,0.78935,0.60947,1.11434,2.13554,0.00549,0.000556595,0.000556595,0.000556595
39,183.028,0.96464,0.61453,0.00505,0.94999,0.58988,0.7823,0.58644,1.23297,2.18894,0.0063,0.000533017,0.000533017,0.000533017
40,187.143,0.9552,0.58037,0.00623,0.95999,0.59589,0.77716,0.56844,1.24209,2.11737,0.00654,0.000509438,0.000509438,0.000509438
41,191.252,0.93453,0.70057,0.00541,0.95856,0.62045,0.79831,0.58038,1.23119,2.17013,0.00645,0.00048586,0.00048586,0.00048586
42,195.394,0.85298,0.51682,0.00486,0.9522,0.65109,0.80435,0.58822,1.17926,1.99233,0.00623,0.000462281,0.000462281,0.000462281
43,199.487,0.87717,0.57892,0.0061,0.8394,0.66971,0.79529,0.56703,1.23916,1.92501,0.00649,0.000438703,0.000438703,0.000438703
44,203.654,0.83783,0.59935,0.00483,0.89427,0.74543,0.83118,0.57291,1.27368,1.60312,0.00688,0.000415124,0.000415124,0.000415124
45,207.926,0.87926,0.54726,0.00451,0.92385,0.7627,0.85822,0.60034,1.22839,1.31803,0.00644,0.000391546,0.000391546,0.000391546
46,212.064,0.87581,0.62059,0.00538,0.90046,0.77084,0.87185,0.65872,1.07967,1.19406,0.00556,0.000367967,0.000367967,0.000367967
47,216.269,0.84496,0.548,0.0047,0.92946,0.79281,0.88015,0.66198,1.10416,1.18933,0.00578,0.000344389,0.000344389,0.000344389
48,220.547,0.7845,0.51674,0.00429,0.92453,0.79376,0.85999,0.66124,1.06985,1.27807,0.00562,0.00032081,0.00032081,0.00032081
49,224.627,0.82736,0.51035,0.0041,0.93605,0.79048,0.85853,0.67004,1.01722,1.29344,0.00532,0.000297232,0.000297232,0.000297232
50,228.913,0.78052,0.52884,0.00495,0.95116,0.75911,0.86512,0.67164,1.07677,1.34139,0.00544,0.000273654,0.000273654,0.000273654
51,236.95,0.67388,0.41628,0.00437,0.94546,0.74562,0.86539,0.66767,1.08523,1.44871,0.00542,0.000250075,0.000250075,0.000250075
52,241.496,0.72943,0.43059,0.00521,0.94565,0.68972,0.87008,0.68432,1.03866,1.65701,0.00525,0.000226497,0.000226497,0.000226497
53,246.1,0.67203,0.38162,0.00449,0.92711,0.72185,0.86474,0.6748,1.0593,1.70892,0.00541,0.000202918,0.000202918,0.000202918
54,250.215,0.60294,0.28471,0.00384,0.94992,0.68115,0.86656,0.66382,1.13005,1.74057,0.00582,0.00017934,0.00017934,0.00017934
55,254.347,0.64865,0.36779,0.00462,0.95847,0.70329,0.86857,0.66832,1.08118,1.68438,0.00549,0.000155761,0.000155761,0.000155761
56,258.795,0.58429,0.29799,0.00431,0.93899,0.69271,0.86906,0.68806,1.02632,1.67488,0.00516,0.000132183,0.000132183,0.000132183
57,263.01,0.62943,0.30427,0.00433,0.93889,0.69328,0.8685,0.68073,1.02518,1.67885,0.00517,0.000108604,0.000108604,0.000108604
58,267.171,0.68999,0.49564,0.00424,0.93156,0.6994,0.8638,0.67442,1.05199,1.60628,0.00528,8.50255e-05,8.50255e-05,8.50255e-05
59,271.243,0.63356,0.33322,0.00484,0.94586,0.70937,0.86511,0.67303,1.07191,1.57174,0.00539,6.1447e-05,6.1447e-05,6.1447e-05
60,275.381,0.66472,0.29651,0.00387,0.95455,0.7387,0.86344,0.6718,1.0838,1.55488,0.00548,3.78685e-05,3.78685e-05,3.78685e-05
