epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,145.13,0.88393,0.61313,0.00422,0.83912,0.72821,0.81653,0.60105,1.24117,1.35375,0.0062,0.000863116,0.000863116,0.000863116
42,148.108,0.97662,0.70033,0.00501,0.72866,0.68625,0.78485,0.58148,1.18281,1.45622,0.00591,0.000848969,0.000848969,0.000848969
43,151.24,0.92543,0.65186,0.00472,0.87901,0.53101,0.75891,0.53774,1.29039,1.54838,0.00658,0.000834822,0.000834822,0.000834822
44,154.238,1.00878,0.76493,0.00534,0.7684,0.65267,0.77196,0.54303,1.21668,1.38053,0.00615,0.000820675,0.000820675,0.000820675
45,157.132,0.91257,0.66081,0.00394,0.7388,0.70299,0.78423,0.54819,1.2567,1.31556,0.0065,0.000806528,0.000806528,0.000806528
46,160.136,0.91898,0.58405,0.00443,0.78239,0.69887,0.80493,0.58826,1.18093,1.2851,0.00574,0.00079238,0.00079238,0.00079238
47,163.057,0.91945,0.64705,0.00422,0.80579,0.66422,0.80694,0.60387,1.16594,1.38898,0.00569,0.000778233,0.000778233,0.000778233
48,166.044,0.89562,0.61017,0.00453,0.75126,0.73154,0.81848,0.59057,1.22671,1.3433,0.00609,0.000764086,0.000764086,0.000764086
49,169.003,0.97681,0.66672,0.00392,0.86946,0.68351,0.83652,0.60407,1.23628,1.29883,0.00615,0.000749939,0.000749939,0.000749939
50,172.179,0.85288,0.64466,0.00406,0.82534,0.7343,0.83746,0.61797,1.16353,1.219,0.00573,0.000735792,0.000735792,0.000735792
51,175.145,0.8821,0.60869,0.00422,0.84005,0.75266,0.84332,0.62596,1.15337,1.14633,0.00572,0.000721645,0.000721645,0.000721645
52,178.143,0.85753,0.60098,0.00333,0.86869,0.68876,0.82464,0.61454,1.09953,1.22065,0.00547,0.000707498,0.000707498,0.000707498
53,181.095,0.87182,0.60691,0.00367,0.78008,0.72489,0.82363,0.62206,1.06993,1.20324,0.00532,0.000693351,0.000693351,0.000693351
54,184.088,0.84194,0.50776,0.00388,0.78824,0.77046,0.82156,0.61731,1.12051,1.2658,0.00554,0.000679204,0.000679204,0.000679204
55,187.083,0.81855,0.61559,0.00335,0.81824,0.69912,0.82603,0.62095,1.11631,1.14566,0.00547,0.000665057,0.000665057,0.000665057
56,190.053,0.87298,0.57689,0.00419,0.95168,0.64723,0.84867,0.64548,1.08509,1.12742,0.00525,0.000650909,0.000650909,0.000650909
57,193.242,0.80098,0.53553,0.00339,0.91255,0.66248,0.84645,0.6473,1.05325,1.18549,0.00508,0.000636762,0.000636762,0.000636762
58,196.265,0.82237,0.54078,0.00344,0.92257,0.66933,0.83733,0.63315,1.06735,1.18086,0.00519,0.000622615,0.000622615,0.000622615
59,199.171,0.82588,0.51582,0.0035,0.91309,0.68145,0.83327,0.60602,1.15807,1.26952,0.00569,0.000608468,0.000608468,0.000608468
60,202.184,0.89339,0.62123,0.00459,0.89085,0.68836,0.82467,0.60758,1.12336,1.27412,0.00554,0.000594321,0.000594321,0.000594321
61,205.129,0.79446,0.61652,0.00339,0.87169,0.69711,0.82414,0.61207,1.06153,1.37681,0.00523,0.000580174,0.000580174,0.000580174
62,208.25,0.81142,0.55371,0.00384,0.78995,0.71415,0.80696,0.61363,1.08885,1.47056,0.00531,0.000566027,0.000566027,0.000566027
63,211.151,0.78855,0.53545,0.00336,0.79795,0.70545,0.79795,0.60751,1.10993,1.66101,0.00535,0.00055188,0.00055188,0.00055188
64,214.081,0.82765,0.48482,0.00375,0.84737,0.64944,0.78783,0.59692,1.07172,1.73477,0.00513,0.000537733,0.000537733,0.000537733
65,217.028,0.79335,0.54386,0.00348,0.83622,0.63671,0.77685,0.59601,1.0387,1.73632,0.00508,0.000523586,0.000523586,0.000523586
66,220.008,0.85157,0.54932,0.00414,0.83821,0.64397,0.77614,0.59695,1.03982,1.67506,0.00518,0.000509438,0.000509438,0.000509438
67,222.961,0.75499,0.46172,0.00316,0.82654,0.64811,0.77805,0.58564,1.07828,1.57914,0.0053,0.000495291,0.000495291,0.000495291
68,225.943,0.82536,0.54184,0.00372,0.85991,0.61443,0.77919,0.59251,1.06687,1.47096,0.00514,0.000481144,0.000481144,0.000481144
69,229.074,0.78107,0.55938,0.00318,0.85208,0.6692,0.80296,0.61411,1.05736,1.42938,0.00508,0.000466997,0.000466997,0.000466997
70,231.987,0.71445,0.48625,0.00331,0.84855,0.70237,0.82215,0.62701,1.13752,1.37497,0.00556,0.00045285,0.00045285,0.00045285
71,234.91,0.80262,0.62038,0.00391,0.93796,0.711,0.84068,0.6291,1.18787,1.23687,0.00586,0.000438703,0.000438703,0.000438703
72,237.856,0.74454,0.48395,0.00294,0.95552,0.71119,0.85136,0.64269,1.10301,1.13141,0.00527,0.000424556,0.000424556,0.000424556
73,240.824,0.69531,0.50948,0.00361,0.9329,0.73174,0.85592,0.64253,1.09327,1.10773,0.00522,0.000410409,0.000410409,0.000410409
74,243.773,0.68087,0.44795,0.00239,0.9148,0.70396,0.85003,0.63795,1.1159,1.09943,0.00534,0.000396262,0.000396262,0.000396262
75,246.901,0.71492,0.53529,0.00348,0.79529,0.77632,0.84487,0.63061,1.1373,1.11912,0.00548,0.000382115,0.000382115,0.000382115
76,249.833,0.72167,0.5524,0.00297,0.84211,0.72905,0.84079,0.64003,1.10726,1.1536,0.00533,0.000367967,0.000367967,0.000367967
77,252.809,0.75451,0.48855,0.00297,0.79451,0.74519,0.8395,0.65348,1.07606,1.2203,0.00516,0.00035382,0.00035382,0.00035382
78,255.884,0.73797,0.57548,0.00374,0.80472,0.7247,0.83469,0.6413,1.09592,1.21793,0.00524,0.000339673,0.000339673,0.000339673
79,258.834,0.71041,0.46831,0.00342,0.84313,0.72319,0.83854,0.62628,1.13618,1.20643,0.0054,0.000325526,0.000325526,0.000325526
80,261.748,0.76466,0.44947,0.00354,0.84146,0.73082,0.84073,0.63702,1.09169,1.17771,0.00522,0.000311379,0.000311379,0.000311379
81,264.653,0.64992,0.46511,0.00283,0.8336,0.74902,0.8423,0.64566,1.06172,1.18836,0.0051,0.000297232,0.000297232,0.000297232
82,267.822,0.67935,0.4823,0.00322,0.85223,0.73154,0.84666,0.65083,1.07291,1.17338,0.00515,0.000283085,0.000283085,0.000283085
83,270.771,0.72293,0.4347,0.00237,0.8208,0.73839,0.84366,0.64461,1.07315,1.18047,0.00513,0.000268938,0.000268938,0.000268938
84,273.772,0.71001,0.49054,0.00282,0.83016,0.73154,0.84103,0.65476,1.04281,1.2021,0.00498,0.000254791,0.000254791,0.000254791
85,276.745,0.71169,0.48248,0.00256,0.825,0.74662,0.83705,0.64763,1.04258,1.23708,0.00497,0.000240644,0.000240644,0.000240644
86,279.689,0.6336,0.44162,0.00272,0.86493,0.69672,0.81947,0.63565,1.04854,1.2837,0.00498,0.000226497,0.000226497,0.000226497
87,282.655,0.68277,0.49576,0.00237,0.87715,0.70097,0.82643,0.63748,1.06772,1.30154,0.00507,0.000212349,0.000212349,0.000212349
88,285.84,0.62561,0.34985,0.00222,0.86888,0.70306,0.82392,0.6355,1.07219,1.30614,0.00511,0.000198202,0.000198202,0.000198202
89,288.789,0.71364,0.45823,0.00268,0.85434,0.69289,0.8216,0.6395,1.05719,1.29927,0.00505,0.000184055,0.000184055,0.000184055
90,291.73,0.68008,0.44433,0.00283,0.86202,0.69627,0.82101,0.63823,1.04178,1.30033,0.00497,0.000169908,0.000169908,0.000169908
91,298.55,0.614,0.41994,0.00267,0.85094,0.7048,0.81954,0.63254,1.05314,1.26652,0.00498,0.000155761,0.000155761,0.000155761
92,301.803,0.55909,0.39732,0.00278,0.86948,0.71081,0.82617,0.63414,1.06893,1.26604,0.00504,0.000141614,0.000141614,0.000141614
93,305.223,0.57718,0.41736,0.00303,0.85318,0.71081,0.82711,0.63423,1.10336,1.25981,0.0052,0.000127467,0.000127467,0.000127467
94,308.708,0.55715,0.37053,0.00243,0.81441,0.71779,0.80625,0.61348,1.10964,1.30667,0.00523,0.00011332,0.00011332,0.00011332
95,312.037,0.53051,0.3177,0.00256,0.84852,0.71081,0.81306,0.62863,1.08632,1.3307,0.00516,9.91726e-05,9.91726e-05,9.91726e-05
96,314.992,0.50654,0.31382,0.00214,0.80784,0.71081,0.81245,0.63162,1.07287,1.34303,0.00512,8.50255e-05,8.50255e-05,8.50255e-05
97,317.898,0.53288,0.31708,0.00272,0.81726,0.7247,0.81098,0.62672,1.06612,1.36977,0.00508,7.08784e-05,7.08784e-05,7.08784e-05
98,320.863,0.50929,0.35044,0.0026,0.79761,0.71497,0.80744,0.6242,1.06294,1.32688,0.00507,5.67313e-05,5.67313e-05,5.67313e-05
99,323.794,0.58185,0.36588,0.00284,0.79706,0.71696,0.80449,0.62191,1.06705,1.33074,0.00509,4.25842e-05,4.25842e-05,4.25842e-05
100,326.731,0.53259,0.32175,0.00268,0.79322,0.71712,0.80229,0.62191,1.07317,1.32232,0.00512,2.84371e-05,2.84371e-05,2.84371e-05
