epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
24,278.883,0.3454,0.68966,0.15379,0.92406,0.79338,0.83018,0.52538,0.41952,0.65845,0.12953,0.00110362,0.00110362,0.00110362
25,289.303,0.29031,0.56638,0.09601,0.9138,0.82732,0.86148,0.6038,0.38434,0.69969,0.11662,0.00108947,0.00108947,0.00108947
26,299.961,0.343,0.6507,0.14959,0.93385,0.72821,0.80366,0.54666,0.4328,0.71315,0.13721,0.00107532,0.00107532,0.00107532
27,310.272,0.32148,0.59633,0.11541,0.92783,0.63491,0.70898,0.45649,0.45063,0.80591,0.14288,0.00106118,0.00106118,0.00106118
28,320.879,0.32576,0.55924,0.09285,0.84737,0.71374,0.72378,0.46424,0.45121,0.64547,0.14514,0.00104703,0.00104703,0.00104703
29,331.529,0.31795,0.5848,0.13199,0.83359,0.80042,0.83588,0.5864,0.37188,0.63287,0.11732,0.00103288,0.00103288,0.00103288
30,342.108,0.32486,0.61321,0.0943,0.87655,0.70633,0.71919,0.48515,0.43132,0.6251,0.13296,0.00101873,0.00101873,0.00101873
31,352.573,0.2981,0.53031,0.11269,0.93226,0.812,0.84187,0.58032,0.45095,0.60635,0.1501,0.00100459,0.00100459,0.00100459
32,363.098,0.28745,0.48121,0.08389,0.87441,0.72707,0.7419,0.51616,0.43988,0.58139,0.14752,0.00099044,0.00099044,0.00099044
33,373.824,0.29755,0.54043,0.10029,0.89899,0.64063,0.71593,0.4985,0.38472,0.90709,0.11295,0.000976293,0.000976293,0.000976293
34,384.395,0.29698,0.51226,0.08157,0.84488,0.61545,0.68332,0.47023,0.37214,1.03746,0.11415,0.000962146,0.000962146,0.000962146
35,394.909,0.29808,0.463,0.09777,0.95094,0.83439,0.87209,0.62158,0.37139,0.675,0.11218,0.000947999,0.000947999,0.000947999
36,405.488,0.28534,0.59228,0.07918,0.86778,0.59304,0.64106,0.43013,0.4007,0.84461,0.1208,0.000933851,0.000933851,0.000933851
37,415.939,0.26302,0.47233,0.0688,0.95446,0.84209,0.8851,0.57963,0.40952,0.58301,0.12772,0.000919704,0.000919704,0.000919704
38,426.554,0.27769,0.47494,0.08712,0.91084,0.77465,0.82996,0.55321,0.41194,0.77524,0.13649,0.000905557,0.000905557,0.000905557
39,436.975,0.286,0.44306,0.09733,0.927,0.71941,0.79804,0.52504,0.42658,0.73055,0.13388,0.00089141,0.00089141,0.00089141
40,447.478,0.26475,0.46568,0.0997,0.92392,0.69721,0.74603,0.51092,0.43007,0.71203,0.12809,0.000877263,0.000877263,0.000877263
41,457.907,0.25263,0.43005,0.10141,0.93125,0.71616,0.7694,0.52402,0.42483,0.94773,0.13338,0.000863116,0.000863116,0.000863116
42,468.345,0.23839,0.43999,0.07455,0.87771,0.6398,0.62292,0.4377,0.38948,0.88189,0.1206,0.000848969,0.000848969,0.000848969
43,479.03,0.28126,0.44047,0.11706,0.92483,0.70857,0.76331,0.53367,0.3881,0.71116,0.12686,0.000834822,0.000834822,0.000834822
44,489.627,0.28812,0.5199,0.11249,0.8509,0.73763,0.76918,0.52051,0.38341,0.61543,0.11338,0.000820675,0.000820675,0.000820675
45,500.115,0.30778,0.47754,0.09275,0.93823,0.68038,0.76315,0.49991,0.38486,0.73091,0.11453,0.000806528,0.000806528,0.000806528
46,510.679,0.24147,0.44307,0.09095,0.93175,0.64792,0.70364,0.49823,0.33914,0.81641,0.09828,0.00079238,0.00079238,0.00079238
47,521.135,0.26097,0.48864,0.09626,0.91504,0.67599,0.73233,0.50393,0.35907,0.73584,0.10814,0.000778233,0.000778233,0.000778233
48,531.898,0.2451,0.54655,0.069,0.86561,0.60711,0.71026,0.47716,0.37919,0.91719,0.10949,0.000764086,0.000764086,0.000764086
49,542.418,0.24148,0.5084,0.07879,0.95143,0.80692,0.88866,0.61434,0.348,0.65786,0.09672,0.000749939,0.000749939,0.000749939
50,552.994,0.30528,0.50877,0.11791,0.9402,0.73877,0.84181,0.58454,0.33475,0.77066,0.09822,0.000735792,0.000735792,0.000735792
51,563.504,0.24754,0.42101,0.08981,0.84584,0.61288,0.60766,0.40454,0.38393,0.87557,0.11671,0.000721645,0.000721645,0.000721645
52,574.247,0.27914,0.42241,0.07982,0.91424,0.64543,0.68311,0.48219,0.36329,0.87732,0.10995,0.000707498,0.000707498,0.000707498
53,584.86,0.28403,0.4062,0.08552,0.89663,0.57287,0.60415,0.41441,0.36345,1.08205,0.10947,0.000693351,0.000693351,0.000693351
54,595.456,0.25091,0.39319,0.07555,0.88394,0.63311,0.65907,0.45836,0.36783,0.83233,0.10919,0.000679204,0.000679204,0.000679204
55,605.778,0.21809,0.39042,0.06387,0.91856,0.63056,0.72798,0.50503,0.3763,1.05043,0.10928,0.000665057,0.000665057,0.000665057
56,616.335,0.26175,0.33279,0.0877,0.92124,0.65582,0.74974,0.51127,0.38346,0.99197,0.11166,0.000650909,0.000650909,0.000650909
57,626.992,0.23402,0.31519,0.06055,0.94526,0.645,0.72565,0.50276,0.41316,1.00204,0.12625,0.000636762,0.000636762,0.000636762
58,637.565,0.24047,0.42912,0.06078,0.90509,0.60524,0.69441,0.50304,0.38715,0.85797,0.11389,0.000622615,0.000622615,0.000622615
59,647.992,0.21533,0.38619,0.07447,0.88568,0.67068,0.7371,0.52393,0.3833,0.71367,0.11112,0.000608468,0.000608468,0.000608468
60,658.544,0.18621,0.45137,0.05384,0.88018,0.6784,0.72667,0.49262,0.38892,0.80717,0.12079,0.000594321,0.000594321,0.000594321
