epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
14,148.761,0.31732,0.58612,0.10545,0.9223,0.71875,0.76246,0.53687,0.35988,0.70137,0.09969,0.00124509,0.00124509,0.00124509
15,157.456,0.37636,0.58225,0.11524,0.9384,0.70415,0.79057,0.54217,0.35773,0.78808,0.10405,0.00123094,0.00123094,0.00123094
16,166.259,0.3577,0.5349,0.12369,0.93979,0.69749,0.74647,0.52599,0.38412,0.91834,0.13903,0.00121679,0.00121679,0.00121679
17,174.886,0.30874,0.56534,0.11024,0.80846,0.77001,0.80435,0.55392,0.44815,0.69899,0.14725,0.00120265,0.00120265,0.00120265
18,183.377,0.32476,0.57221,0.11031,0.92502,0.65424,0.77579,0.51695,0.47936,0.76564,0.15269,0.0011885,0.0011885,0.0011885
19,192.083,0.33295,0.65248,0.11671,0.81053,0.59951,0.60336,0.39109,0.41407,0.82121,0.11756,0.00117435,0.00117435,0.00117435
20,200.833,0.347,0.58603,0.12791,0.93517,0.77335,0.79877,0.5751,0.41178,0.67848,0.11824,0.00116021,0.00116021,0.00116021
21,209.532,0.35288,0.54638,0.10298,0.87381,0.81675,0.8307,0.56847,0.41796,0.70766,0.12362,0.00114606,0.00114606,0.00114606
22,218.483,0.37058,0.60433,0.1441,0.93381,0.78539,0.83068,0.58108,0.36973,0.65324,0.11203,0.00113191,0.00113191,0.00113191
23,227.352,0.34951,0.55257,0.12169,0.89501,0.72451,0.78,0.49536,0.44337,0.74841,0.17099,0.00111776,0.00111776,0.00111776
24,236.065,0.30256,0.57005,0.10285,0.84136,0.65397,0.75043,0.53134,0.4754,0.97023,0.15519,0.00110362,0.00110362,0.00110362
25,244.714,0.35227,0.59007,0.12864,0.91351,0.67296,0.71888,0.49627,0.48404,0.71727,0.1596,0.00108947,0.00108947,0.00108947
26,253.624,0.33719,0.62329,0.11554,0.85091,0.70737,0.71689,0.50038,0.46165,0.75504,0.13646,0.00107532,0.00107532,0.00107532
27,262.269,0.33137,0.59699,0.10549,0.87557,0.79399,0.81348,0.55307,0.38424,0.6301,0.1195,0.00106118,0.00106118,0.00106118
28,270.981,0.33447,0.56428,0.10569,0.89512,0.77264,0.80101,0.54468,0.39679,0.68485,0.12181,0.00104703,0.00104703,0.00104703
29,279.609,0.2833,0.54037,0.09089,0.86692,0.73801,0.77255,0.50057,0.40787,0.66606,0.12816,0.00103288,0.00103288,0.00103288
30,288.362,0.33767,0.5207,0.12017,0.89015,0.75247,0.80442,0.53197,0.45937,0.69882,0.14962,0.00101873,0.00101873,0.00101873
31,297.277,0.31788,0.51873,0.11155,0.75703,0.73877,0.75627,0.51443,0.44627,0.71217,0.14527,0.00100459,0.00100459,0.00100459
32,305.905,0.32192,0.54793,0.11876,0.94614,0.70663,0.77199,0.54566,0.40938,0.72386,0.12157,0.00099044,0.00099044,0.00099044
33,314.491,0.35798,0.56195,0.11537,0.90149,0.77357,0.82204,0.58014,0.36893,0.64608,0.1116,0.000976293,0.000976293,0.000976293
34,323.133,0.28549,0.50062,0.09792,0.90515,0.6885,0.76543,0.5448,0.3614,0.73471,0.11199,0.000962146,0.000962146,0.000962146
35,331.779,0.23775,0.44214,0.08947,0.95665,0.63387,0.71226,0.49888,0.40466,1.01227,0.13213,0.000947999,0.000947999,0.000947999
36,340.434,0.27468,0.41932,0.0838,0.87654,0.74543,0.79944,0.55988,0.37479,0.84163,0.12081,0.000933851,0.000933851,0.000933851
37,349.283,0.23675,0.44916,0.0715,0.90152,0.72451,0.78084,0.5445,0.36848,0.90375,0.11931,0.000919704,0.000919704,0.000919704
38,358.05,0.25094,0.46762,0.08066,0.93162,0.77283,0.81539,0.57816,0.37543,0.76744,0.11388,0.000905557,0.000905557,0.000905557
39,366.692,0.23112,0.46784,0.07479,0.89894,0.65485,0.6932,0.50694,0.36889,1.099,0.11624,0.00089141,0.00089141,0.00089141
40,375.34,0.24778,0.46359,0.10224,0.87505,0.63091,0.66352,0.46316,0.42821,0.84994,0.13655,0.000877263,0.000877263,0.000877263
41,383.91,0.27605,0.55647,0.08994,0.91159,0.79376,0.83789,0.58309,0.4175,0.62855,0.13315,0.000863116,0.000863116,0.000863116
42,392.886,0.30235,0.50676,0.11212,0.90509,0.70358,0.77622,0.54419,0.40081,0.64913,0.13481,0.000848969,0.000848969,0.000848969
43,401.445,0.26118,0.44617,0.13544,0.89741,0.70856,0.7728,0.55421,0.39292,0.84918,0.12548,0.000834822,0.000834822,0.000834822
44,410.112,0.27219,0.37956,0.10347,0.92785,0.77506,0.81428,0.57611,0.4205,0.75631,0.15073,0.000820675,0.000820675,0.000820675
45,418.72,0.28076,0.43369,0.09397,0.82525,0.73858,0.7666,0.53109,0.41442,0.86664,0.1328,0.000806528,0.000806528,0.000806528
46,427.36,0.26583,0.46545,0.09308,0.91149,0.66935,0.73168,0.4986,0.45715,0.72422,0.14964,0.00079238,0.00079238,0.00079238
47,436.166,0.21629,0.3908,0.0726,0.85351,0.56428,0.63818,0.45922,0.47003,1.25383,0.2196,0.000778233,0.000778233,0.000778233
48,444.835,0.25332,0.40005,0.1012,0.9239,0.68082,0.74698,0.53397,0.43267,0.89177,0.17216,0.000764086,0.000764086,0.000764086
49,453.409,0.23123,0.39054,0.08256,0.9728,0.73742,0.80169,0.57289,0.45858,0.69175,0.2053,0.000749939,0.000749939,0.000749939
50,462.107,0.2449,0.39491,0.0943,0.96223,0.67694,0.76095,0.53115,0.54988,0.8967,0.23628,0.000735792,0.000735792,0.000735792
51,470.759,0.25224,0.45126,0.09728,0.96175,0.799,0.84886,0.59597,0.42233,0.64569,0.14182,0.000721645,0.000721645,0.000721645
52,479.645,0.23594,0.42213,0.0916,0.96076,0.77207,0.84516,0.59654,0.39329,0.6791,0.14449,0.000707498,0.000707498,0.000707498
53,488.235,0.2162,0.42187,0.07877,0.83877,0.69616,0.73629,0.51856,0.39286,0.63872,0.1229,0.000693351,0.000693351,0.000693351
54,496.831,0.2353,0.38971,0.07493,0.89797,0.62766,0.67761,0.48334,0.40583,0.79724,0.12676,0.000679204,0.000679204,0.000679204
55,505.368,0.2285,0.38157,0.08362,0.96203,0.70434,0.78744,0.57744,0.38217,0.77264,0.11472,0.000665057,0.000665057,0.000665057
56,514.047,0.23125,0.411,0.09196,0.95476,0.67396,0.74971,0.52992,0.36842,0.97805,0.11075,0.000650909,0.000650909,0.000650909
57,522.887,0.23082,0.39539,0.10522,0.90581,0.60017,0.67916,0.47066,0.36687,0.99936,0.11067,0.000636762,0.000636762,0.000636762
58,531.614,0.20832,0.36128,0.05752,0.97755,0.71795,0.81101,0.56712,0.38955,0.77377,0.12508,0.000622615,0.000622615,0.000622615
59,540.194,0.2233,0.42026,0.07564,0.92566,0.73116,0.77245,0.53722,0.36385,0.72611,0.11442,0.000608468,0.000608468,0.000608468
60,548.791,0.25193,0.34905,0.08244,0.79748,0.64166,0.67684,0.48888,0.40734,0.99911,0.13212,0.000594321,0.000594321,0.000594321
61,557.367,0.22027,0.40304,0.0673,0.92561,0.68171,0.77309,0.56712,0.43454,0.78329,0.142,0.000580174,0.000580174,0.000580174
62,566.168,0.21694,0.39452,0.07011,0.94783,0.66324,0.78085,0.55818,0.41818,0.85692,0.13201,0.000566027,0.000566027,0.000566027
63,574.731,0.23572,0.33863,0.06512,0.921,0.72312,0.807,0.57288,0.40031,0.86051,0.12344,0.00055188,0.00055188,0.00055188
64,583.395,0.20586,0.40547,0.07099,0.91406,0.70797,0.78012,0.56061,0.36571,0.77062,0.11407,0.000537733,0.000537733,0.000537733
65,591.958,0.2188,0.35144,0.08177,0.95345,0.64177,0.77426,0.56785,0.36522,1.05331,0.12229,0.000523586,0.000523586,0.000523586
66,600.825,0.19373,0.33271,0.0753,0.89223,0.61821,0.69685,0.50565,0.3635,1.00289,0.12395,0.000509438,0.000509438,0.000509438
67,609.466,0.16963,0.36548,0.05205,0.887,0.621,0.70526,0.50878,0.36387,0.86911,0.11065,0.000495291,0.000495291,0.000495291
68,618.136,0.18712,0.32459,0.05477,0.90771,0.55851,0.64545,0.47593,0.36231,1.14285,0.11258,0.000481144,0.000481144,0.000481144
69,626.689,0.17598,0.38042,0.05217,0.92295,0.62118,0.71281,0.52033,0.34603,1.10116,0.10708,0.000466997,0.000466997,0.000466997
70,635.3,0.20733,0.31905,0.06347,0.93014,0.71001,0.78173,0.55706,0.36142,0.97696,0.10775,0.00045285,0.00045285,0.00045285
71,644.018,0.19969,0.33881,0.07316,0.95317,0.77959,0.84098,0.60836,0.34637,0.77382,0.10119,0.000438703,0.000438703,0.000438703
72,652.801,0.21031,0.35184,0.0773,0.93903,0.74562,0.83198,0.60138,0.34446,0.85644,0.10333,0.000424556,0.000424556,0.000424556
73,661.331,0.19821,0.33478,0.08189,0.96085,0.69724,0.82562,0.60019,0.34746,0.97345,0.10217,0.000410409,0.000410409,0.000410409
74,670.002,0.18927,0.32071,0.06352,0.96121,0.69083,0.80944,0.5877,0.35666,0.91449,0.10388,0.000396262,0.000396262,0.000396262
75,678.63,0.16431,0.29418,0.0464,0.96287,0.69188,0.7986,0.58355,0.35737,0.95817,0.10232,0.000382115,0.000382115,0.000382115
76,687.331,0.19449,0.3606,0.07636,0.97188,0.69592,0.81005,0.59576,0.34792,0.92233,0.10001,0.000367967,0.000367967,0.000367967
77,696.219,0.21539,0.31765,0.06575,0.98258,0.70149,0.8205,0.59065,0.35733,0.7773,0.10321,0.00035382,0.00035382,0.00035382
78,704.855,0.18384,0.29104,0.06998,0.96468,0.6712,0.80478,0.57371,0.38274,0.9122,0.11289,0.000339673,0.000339673,0.000339673
79,713.475,0.18797,0.31537,0.0593,0.91999,0.67377,0.77801,0.55877,0.40582,0.94242,0.11718,0.000325526,0.000325526,0.000325526
80,722.097,0.17468,0.30604,0.05134,0.9445,0.68513,0.78928,0.5566,0.40945,0.8402,0.1183,0.000311379,0.000311379,0.000311379
81,730.71,0.16924,0.29353,0.05225,0.97135,0.66439,0.78725,0.56151,0.40378,0.85986,0.11496,0.000297232,0.000297232,0.000297232
82,739.518,0.19627,0.30609,0.08983,0.91402,0.65866,0.78413,0.55734,0.40293,0.90202,0.11815,0.000283085,0.000283085,0.000283085
83,748.156,0.20875,0.28524,0.0772,0.95917,0.64711,0.79065,0.55762,0.39963,0.94751,0.1172,0.000268938,0.000268938,0.000268938
84,756.819,0.18558,0.34068,0.07692,0.93594,0.66272,0.80243,0.55752,0.40347,0.93046,0.1172,0.000254791,0.000254791,0.000254791
85,765.393,0.19065,0.32065,0.055,0.97072,0.69064,0.80819,0.57894,0.36666,0.8416,0.10804,0.000240644,0.000240644,0.000240644
86,774.085,0.18715,0.31099,0.06817,0.97264,0.711,0.8336,0.58913,0.36121,0.78613,0.10824,0.000226497,0.000226497,0.000226497
87,782.704,0.18246,0.30034,0.06936,0.98478,0.71611,0.83114,0.59789,0.35167,0.82788,0.10457,0.000212349,0.000212349,0.000212349
88,791.609,0.18498,0.3453,0.07082,0.98259,0.72968,0.83297,0.59022,0.37869,0.78167,0.12299,0.000198202,0.000198202,0.000198202
89,800.193,0.1752,0.288,0.04853,0.98348,0.7273,0.82735,0.59002,0.39837,0.73949,0.127,0.000184055,0.000184055,0.000184055
90,808.829,0.17815,0.32817,0.06264,0.97251,0.70564,0.82354,0.58938,0.38868,0.84071,0.12263,0.000169908,0.000169908,0.000169908
91,821.641,0.13608,0.28205,0.06182,0.97525,0.71813,0.82316,0.59227,0.38304,0.85843,0.12061,0.000155761,0.000155761,0.000155761
92,830.807,0.14903,0.28677,0.04882,0.97605,0.7192,0.82683,0.58885,0.37783,0.86105,0.11923,0.000141614,0.000141614,0.000141614
93,839.619,0.14883,0.25454,0.05669,0.93408,0.7387,0.8156,0.58029,0.34952,0.88661,0.10524,0.000127467,0.000127467,0.000127467
94,848.22,0.12678,0.23713,0.04219,0.97838,0.71924,0.81382,0.5774,0.35217,0.88664,0.10834,0.00011332,0.00011332,0.00011332
95,856.874,0.12755,0.22586,0.04371,0.9625,0.71325,0.81425,0.5831,0.34749,0.88134,0.10655,9.91726e-05,9.91726e-05,9.91726e-05
96,865.443,0.12097,0.2176,0.04769,0.97139,0.72715,0.82377,0.59657,0.34479,0.91106,0.10654,8.50255e-05,8.50255e-05,8.50255e-05
