epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
21,313.801,0.48861,0.91463,0.2114,0.84048,0.7523,0.821,0.54721,0.36877,0.67954,0.10404,0.00095743,0.00095743,0.00095743
22,328.616,0.48197,0.98477,0.21741,0.7087,0.68394,0.69993,0.44997,0.42405,nan,0.12498,0.000933851,0.000933851,0.000933851
23,342.773,0.48029,1.05252,0.27,0.55205,0.64954,0.56171,0.35717,0.44664,nan,0.13031,0.000910273,0.000910273,0.000910273
24,357.033,0.38089,0.95379,0.17254,0.77083,0.75224,0.74022,0.46906,0.41072,nan,0.13507,0.000886694,0.000886694,0.000886694
25,371.583,0.45206,0.81988,0.23486,0.65607,0.54471,0.51664,0.3245,0.46767,nan,0.16511,0.000863116,0.000863116,0.000863116
26,385.826,0.35918,0.77616,0.16639,0.67923,0.65196,0.63305,0.38897,0.66755,nan,0.20399,0.000839537,0.000839537,0.000839537
27,399.737,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000815959,0.000815959,0.000815959
28,414.198,0.37089,0.76431,0.20911,0,0,0,0,nan,nan,nan,0.00079238,0.00079238,0.00079238
29,428.185,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000768802,0.000768802,0.000768802
30,442.619,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000745223,0.000745223,0.000745223
31,456.731,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000721645,0.000721645,0.000721645
32,470.879,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000698066,0.000698066,0.000698066
33,485.196,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000674488,0.000674488,0.000674488
34,499.365,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000650909,0.000650909,0.000650909
35,513.402,0.36269,0.62348,0.1701,0,0,0,0,nan,nan,nan,0.000627331,0.000627331,0.000627331
36,527.972,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000603752,0.000603752,0.000603752
37,542.552,0.33622,0.60753,0.1624,0,0,0,0,nan,nan,nan,0.000580174,0.000580174,0.000580174
38,556.768,0.34756,0.70061,0.21307,0,0,0,0,nan,nan,nan,0.000556595,0.000556595,0.000556595
39,570.721,0.33412,0.68758,0.16365,0,0,0,0,nan,nan,nan,0.000533017,0.000533017,0.000533017
40,585.272,0.27782,0.57849,0.15727,0,0,0,0,nan,nan,nan,0.000509438,0.000509438,0.000509438
41,599.276,0.2603,0.55513,0.1273,0,0,0,0,nan,nan,nan,0.00048586,0.00048586,0.00048586
42,613.689,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000462281,0.000462281,0.000462281
43,627.545,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000438703,0.000438703,0.000438703
44,641.575,0.21873,0.72242,0.12455,0,0,0,0,nan,nan,nan,0.000415124,0.000415124,0.000415124
45,656.009,0.32124,0.62775,0.12801,0,0,0,0,nan,nan,nan,0.000391546,0.000391546,0.000391546
46,670.137,0.27103,0.55748,0.12571,0,0,0,0,nan,nan,nan,0.000367967,0.000367967,0.000367967
47,683.998,0.24561,0.52474,0.12224,0,0,0,0,nan,nan,nan,0.000344389,0.000344389,0.000344389
48,698.218,0.30759,0.56913,0.14386,0,0,0,0,nan,nan,nan,0.00032081,0.00032081,0.00032081
49,711.997,0.27124,0.55409,0.1549,0,0,0,0,nan,nan,nan,0.000297232,0.000297232,0.000297232
50,726.288,0.27992,0.62388,0.1425,0,0,0,0,nan,nan,nan,0.000273654,0.000273654,0.000273654
51,745.466,0.22744,0.63076,0.11945,0,0,0,0,nan,nan,nan,0.000250075,0.000250075,0.000250075
52,759.537,0.23821,0.59199,0.1211,0,0,0,0,nan,nan,nan,0.000226497,0.000226497,0.000226497
53,773.35,0.20503,0.53445,0.11047,0,0,0,0,nan,nan,nan,0.000202918,0.000202918,0.000202918
54,787.363,0.20743,0.51046,0.11831,0,0,0,0,nan,nan,nan,0.00017934,0.00017934,0.00017934
55,801.317,0.21772,0.54151,0.11952,0,0,0,0,nan,nan,nan,0.000155761,0.000155761,0.000155761
56,815.09,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000132183,0.000132183,0.000132183
57,828.971,0.19622,0.45234,0.08815,0,0,0,0,nan,nan,nan,0.000108604,0.000108604,0.000108604
58,842.974,0.20319,0.49019,0.09516,0,0,0,0,nan,nan,nan,8.50255e-05,8.50255e-05,8.50255e-05
59,856.907,0.18823,0.46106,0.10762,0,0,0,0,nan,nan,nan,6.1447e-05,6.1447e-05,6.1447e-05
60,870.866,0.17928,0.49344,0.07712,0,0,0,0,nan,nan,nan,3.78685e-05,3.78685e-05,3.78685e-05
