epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,252.778,0.87798,0.5973,0.0058,0.89092,0.75171,0.88171,0.64118,1.13278,0.93435,0.00567,0.00048586,0.00048586,0.00048586
42,258.212,0.85966,0.56045,0.00521,0.83859,0.75447,0.86196,0.61568,1.17001,1.3272,0.00587,0.000462281,0.000462281,0.000462281
43,263.628,0.92858,0.65156,0.00667,0.85937,0.75637,0.8724,0.62556,1.16246,1.0738,0.00595,0.000438703,0.000438703,0.000438703
44,268.996,0.91592,0.7887,0.00643,0.84971,0.7793,0.88298,0.62865,1.1784,0.94002,0.00607,0.000415124,0.000415124,0.000415124
45,274.577,0.91778,0.58877,0.0058,0.95896,0.7166,0.85394,0.62787,1.14933,1.09815,0.00596,0.000391546,0.000391546,0.000391546
46,279.964,0.85353,0.64405,0.00617,0.90586,0.74432,0.85896,0.62602,1.16872,1.12571,0.00595,0.000367967,0.000367967,0.000367967
47,285.317,0.81593,0.47501,0.0048,0.89211,0.74796,0.85027,0.62735,1.10992,1.07705,0.00566,0.000344389,0.000344389,0.000344389
48,290.673,0.82065,0.50112,0.00458,0.88157,0.73116,0.83799,0.61519,1.10456,1.10117,0.00564,0.00032081,0.00032081,0.00032081
49,296.066,0.79685,0.51761,0.00479,0.8115,0.8118,0.85777,0.645,1.08943,1.06655,0.00549,0.000297232,0.000297232,0.000297232
50,301.499,0.78461,0.50327,0.00531,0.86586,0.80754,0.87182,0.6602,1.068,1.05152,0.00532,0.000273654,0.000273654,0.000273654
51,311.429,0.70296,0.46168,0.00536,0.88097,0.80106,0.86361,0.65671,1.07637,1.12187,0.00548,0.000250075,0.000250075,0.000250075
52,316.795,0.69111,0.45085,0.00426,0.85306,0.81709,0.86433,0.66032,1.0869,1.12068,0.00547,0.000226497,0.000226497,0.000226497
53,322.505,0.63402,0.39895,0.00339,0.89904,0.76013,0.86681,0.65253,1.10212,1.1286,0.00564,0.000202918,0.000202918,0.000202918
54,327.821,0.71399,0.34752,0.00563,0.96802,0.74776,0.86643,0.65642,1.12595,1.14334,0.00583,0.00017934,0.00017934,0.00017934
55,333.107,0.70729,0.38264,0.00565,0.96279,0.75645,0.8628,0.64586,1.13591,1.1628,0.00591,0.000155761,0.000155761,0.000155761
56,338.616,0.69171,0.42788,0.00481,0.88225,0.77806,0.85995,0.63931,1.14396,1.18899,0.0059,0.000132183,0.000132183,0.000132183
57,343.814,0.66087,0.43054,0.00457,0.96293,0.73204,0.85884,0.64753,1.10765,1.19435,0.00562,0.000108604,0.000108604,0.000108604
58,349.114,0.64286,0.35072,0.00474,0.97707,0.75894,0.87152,0.64301,1.10217,1.1568,0.00558,8.50255e-05,8.50255e-05,8.50255e-05
59,354.429,0.68885,0.33338,0.00572,0.96238,0.75894,0.87806,0.654,1.09882,1.12809,0.00556,6.1447e-05,6.1447e-05,6.1447e-05
60,359.669,0.67406,0.39097,0.00447,0.97613,0.77146,0.88157,0.65766,1.10252,1.08996,0.00556,3.78685e-05,3.78685e-05,3.78685e-05
