epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,286.069,1.22276,4.88136,1.31679,0.87555,0.26617,0.32112,0.20136,1.4176,4.09305,1.5168,0.00124509,0.00124509,0.00124509
15,303.098,1.33581,4.75849,1.48188,0.95041,0.4858,0.56718,0.30291,1.47372,4.0112,1.45254,0.00123094,0.00123094,0.00123094
16,315.255,1.21487,4.26845,1.36901,0.78455,0.38923,0.39954,0.20604,2.08125,3.76844,2.17505,0.00121679,0.00121679,0.00121679
17,327.104,1.10352,3.66364,1.23412,0.76499,0.42462,0.43124,0.23817,1.59837,3.3769,1.74447,0.00120265,0.00120265,0.00120265
18,337.394,1.1126,3.33656,1.22781,0.64487,0.33169,0.33374,0.19106,1.43594,2.85824,1.6525,0.0011885,0.0011885,0.0011885
19,347.162,1.17676,3.43914,1.31085,0.81957,0.2881,0.2865,0.17307,1.64433,3.18607,1.89016,0.00117435,0.00117435,0.00117435
20,358.574,1.14351,3.38866,1.28916,0.73753,0.41886,0.3836,0.26061,1.26101,2.70155,1.45133,0.00116021,0.00116021,0.00116021
21,369.128,1.13703,2.93911,1.26479,0.89118,0.34731,0.43965,0.28824,1.15585,2.13096,1.30842,0.00114606,0.00114606,0.00114606
22,380.137,1.14137,2.60212,1.27619,0.8483,0.21034,0.349,0.23411,1.06939,2.42316,1.26247,0.00113191,0.00113191,0.00113191
23,388.506,1.10133,2.73106,1.28387,0.89118,0.37697,0.50167,0.36058,1.08131,1.68066,1.25373,0.00111776,0.00111776,0.00111776
24,396.201,1.17373,2.79462,1.29426,0.96509,0.47308,0.54244,0.37704,1.06224,1.51651,1.15881,0.00110362,0.00110362,0.00110362
25,405.564,1.05873,2.5748,1.18431,0.86966,0.44764,0.4948,0.33142,1.23779,1.32406,1.19705,0.00108947,0.00108947,0.00108947
26,412.753,1.00583,2.17309,1.17044,0.86748,0.22971,0.37654,0.21834,1.69016,2.01496,1.48304,0.00107532,0.00107532,0.00107532
27,424.443,1.13192,2.23676,1.24025,0.92263,0.62205,0.64499,0.42119,1.20301,1.19879,1.37964,0.00106118,0.00106118,0.00106118
28,436.444,1.02483,1.90471,1.22825,0.92007,0.61595,0.63917,0.46316,0.95812,0.99025,1.09217,0.00104703,0.00104703,0.00104703
29,445.681,1.05684,2.14909,1.21901,0.81775,0.45517,0.53355,0.37633,1.16787,1.65583,1.44076,0.00103288,0.00103288,0.00103288
30,454.453,1.02886,1.7685,1.20775,0.72736,0.27364,0.30462,0.17079,1.81088,3.19536,1.88887,0.00101873,0.00101873,0.00101873
31,464.493,0.97865,1.72328,1.21633,0.8563,0.4142,0.50516,0.27962,1.48103,1.94389,1.55898,0.00100459,0.00100459,0.00100459
32,473.806,1.02291,1.75044,1.20758,0.98383,0.43694,0.62949,0.37601,1.34325,1.42349,1.51487,0.00099044,0.00099044,0.00099044
33,484.895,0.91922,1.52791,1.14448,0.95189,0.55154,0.65245,0.46662,1.07222,1.18406,1.28697,0.000976293,0.000976293,0.000976293
34,493.877,0.90423,1.34145,1.13399,0.98331,0.64917,0.66198,0.47511,0.92346,0.73408,1.04983,0.000962146,0.000962146,0.000962146
35,504.626,0.98538,1.45159,1.15703,0.98796,0.66146,0.66405,0.44846,1.14194,0.7639,1.13784,0.000947999,0.000947999,0.000947999
36,514.971,0.91987,1.35339,1.17375,1,0.62309,0.69482,0.50141,0.99759,0.81708,1.06547,0.000933851,0.000933851,0.000933851
37,523.968,0.86742,1.18615,1.12251,0.98514,0.62665,0.66658,0.54339,0.74142,0.71071,1.01416,0.000919704,0.000919704,0.000919704
38,533.028,0.90799,1.40642,1.17433,1,0.64091,0.66139,0.48848,0.92741,0.82387,1.05547,0.000905557,0.000905557,0.000905557
39,541.888,0.87599,1.22119,1.14447,0.9953,0.63363,0.68852,0.53513,0.77991,1.05423,1.00358,0.00089141,0.00089141,0.00089141
40,548.99,0.97323,1.35573,1.15667,0.99569,0.65574,0.67272,0.52644,0.72453,0.7384,0.98514,0.000877263,0.000877263,0.000877263
41,561.006,0.89999,1.32802,1.16991,0.9371,0.66247,0.74363,0.53021,0.81772,0.71443,0.99266,0.000863116,0.000863116,0.000863116
42,572.902,0.94614,1.34132,1.17473,0.93232,0.666,0.77066,0.5926,0.67683,0.66862,0.95871,0.000848969,0.000848969,0.000848969
43,583.566,0.90077,1.25825,1.17463,0.66422,0.73296,0.77521,0.58436,0.72386,0.95044,1.05717,0.000834822,0.000834822,0.000834822
44,589.806,0.9037,1.13075,1.17769,0.77719,0.88542,0.84949,0.62972,0.67711,1.29336,1.04492,0.000820675,0.000820675,0.000820675
45,599.149,0.8492,1.07598,1.09692,0.99535,0.66067,0.6638,0.52419,0.74739,1.5575,0.99721,0.000806528,0.000806528,0.000806528
46,609.494,0.90231,1.13265,1.11823,0.73123,0.68411,0.6692,0.48313,0.86076,1.90009,1.11911,0.00079238,0.00079238,0.00079238
47,619.48,0.88291,1.1176,1.11552,0.75667,0.75,0.77351,0.57694,0.73682,0.70227,0.94825,0.000778233,0.000778233,0.000778233
48,629.963,0.87854,1.03408,1.09621,0.98425,0.66203,0.76895,0.57113,0.82557,0.72704,1.02733,0.000764086,0.000764086,0.000764086
49,637.888,0.90864,1.11132,1.15134,0.80208,0.83333,0.83916,0.58762,0.7441,0.64685,0.96631,0.000749939,0.000749939,0.000749939
50,650.047,0.83784,1.0323,1.1236,0.78016,0.73958,0.73313,0.57428,0.70864,0.67041,0.97119,0.000735792,0.000735792,0.000735792
51,659.394,0.86325,0.99934,1.17058,0.79658,0.78889,0.76713,0.56951,0.66947,0.82027,0.94709,0.000721645,0.000721645,0.000721645
52,668.111,0.79827,0.95285,1.06143,0.93841,0.82812,0.84921,0.62084,0.73698,0.63077,0.97172,0.000707498,0.000707498,0.000707498
53,676.158,0.79067,0.96518,1.05086,0.81768,0.74479,0.81859,0.61864,0.68422,0.65742,0.96914,0.000693351,0.000693351,0.000693351
54,683.612,0.86008,0.92883,1.04816,0.81249,0.72424,0.805,0.60058,0.72548,0.72679,0.9832,0.000679204,0.000679204,0.000679204
55,694.153,0.77821,0.9041,1.0696,0.9067,0.82812,0.90852,0.66021,0.74889,0.59981,0.98068,0.000665057,0.000665057,0.000665057
56,703.109,0.80976,0.92147,1.05474,0.84064,0.74479,0.78015,0.6041,0.75664,0.73435,1.00286,0.000650909,0.000650909,0.000650909
57,715.508,0.81226,1.01364,1.09787,0.71795,0.99479,0.9226,0.67777,0.72782,0.67906,0.97848,0.000636762,0.000636762,0.000636762
58,725.368,0.818,0.97081,1.1006,0.85018,0.91146,0.91544,0.66766,0.67749,0.63979,0.96001,0.000622615,0.000622615,0.000622615
59,735.226,0.82646,0.90184,1.10361,0.88557,1,0.995,0.74372,0.61405,0.50876,0.92475,0.000608468,0.000608468,0.000608468
60,745.505,0.75567,0.86263,1.07169,0.95925,0.81345,0.91537,0.68457,0.66248,0.53161,0.91925,0.000594321,0.000594321,0.000594321
61,754.025,0.741,0.78416,1.02921,0.86106,0.87805,0.94639,0.68595,0.5951,0.47773,0.89893,0.000580174,0.000580174,0.000580174
62,762.903,0.7678,0.78731,1.05051,0.85566,1,0.94639,0.6876,0.63988,0.48101,0.9219,0.000566027,0.000566027,0.000566027
63,771.052,0.82706,0.76338,1.09713,0.88112,0.91611,0.89381,0.70206,0.59932,0.48925,0.9131,0.00055188,0.00055188,0.00055188
64,781.047,0.71314,0.77833,1.02191,0.84323,0.88987,0.945,0.71713,0.69478,0.46292,0.91425,0.000537733,0.000537733,0.000537733
65,792.324,0.77525,0.83084,1.0633,0.87397,0.8454,0.92417,0.71311,0.66294,0.47785,0.90249,0.000523586,0.000523586,0.000523586
66,801.15,0.68304,0.7245,1.01262,0.85646,0.88016,0.90333,0.69173,0.63861,0.47431,0.917,0.000509438,0.000509438,0.000509438
67,809.714,0.74635,0.76485,1.07399,0.78245,0.83333,0.85566,0.68552,0.6038,0.48139,0.90274,0.000495291,0.000495291,0.000495291
68,819.538,0.67584,0.71446,1.0182,0.72584,0.83333,0.84716,0.68573,0.59878,0.48186,0.90129,0.000481144,0.000481144,0.000481144
69,827.8,0.73169,0.74746,1.05313,0.93249,0.909,0.91144,0.66818,0.61776,0.68423,0.91119,0.000466997,0.000466997,0.000466997
70,835.242,0.66569,0.70843,0.98739,0.77426,0.91667,0.85339,0.64916,0.62194,0.63396,0.92,0.00045285,0.00045285,0.00045285
71,845.906,0.7035,0.71191,1.04113,0.96095,0.8316,0.93389,0.67978,0.64704,0.46563,0.91251,0.000438703,0.000438703,0.000438703
72,855.271,0.72903,0.781,1.11032,0.96711,0.8677,0.95929,0.74964,0.65113,0.44552,0.90381,0.000424556,0.000424556,0.000424556
73,867.558,0.66285,0.64755,0.98788,0.93134,0.88105,0.95929,0.7605,0.56958,0.46071,0.90525,0.000410409,0.000410409,0.000410409
74,875.572,0.68913,0.76763,1.03655,0.92774,0.83035,0.89947,0.71691,0.56298,0.47263,0.9023,0.000396262,0.000396262,0.000396262
75,884.297,0.72206,0.69308,1.06662,0.92863,0.86417,0.93731,0.75059,0.53396,0.466,0.88202,0.000382115,0.000382115,0.000382115
76,893.809,0.69588,0.66397,0.98327,0.93129,0.91667,0.94197,0.74199,0.59771,0.46855,0.88946,0.000367967,0.000367967,0.000367967
77,905.501,0.69032,0.68844,1.02914,0.90475,0.83333,0.92114,0.74905,0.57437,0.43312,0.88213,0.00035382,0.00035382,0.00035382
78,913.041,0.67043,0.66569,0.99938,0.95802,0.91667,0.94197,0.78795,0.55827,0.41309,0.88348,0.000339673,0.000339673,0.000339673
79,921.099,0.62496,0.60837,0.99127,0.95536,0.91667,0.9487,0.75022,0.55313,0.39872,0.87312,0.000325526,0.000325526,0.000325526
80,928.948,0.68546,0.626,1.04003,0.84808,0.91667,0.92114,0.74505,0.49884,0.41941,0.86665,0.000311379,0.000311379,0.000311379
81,939.855,0.58619,0.56356,0.9731,0.86,0.91667,0.92417,0.74354,0.52848,0.39995,0.87179,0.000297232,0.000297232,0.000297232
82,949.429,0.59525,0.62115,0.9435,0.96969,0.88436,0.95333,0.79367,0.48459,0.3919,0.86493,0.000283085,0.000283085,0.000283085
83,959.015,0.64058,0.67837,0.99792,0.88219,0.91667,0.94197,0.7751,0.52879,0.40238,0.86523,0.000268938,0.000268938,0.000268938
84,970.269,0.69276,0.72551,1.03877,0.86345,0.91667,0.9325,0.75559,0.5467,0.42283,0.86031,0.000254791,0.000254791,0.000254791
85,978.904,0.64867,0.70976,1.01628,0.96829,0.90818,0.9487,0.74242,0.57288,0.40433,0.85885,0.000240644,0.000240644,0.000240644
86,985.651,0.65308,0.64499,1.01207,0.9516,0.85901,0.95929,0.75952,0.55794,0.39062,0.84806,0.000226497,0.000226497,0.000226497
87,995.041,0.66619,0.65298,1.02116,0.82635,0.94645,0.94639,0.79416,0.50779,0.38065,0.84108,0.000212349,0.000212349,0.000212349
88,1005.51,0.60421,0.63689,1.00386,0.98703,0.82882,0.92595,0.75759,0.48923,0.38913,0.84277,0.000198202,0.000198202,0.000198202
89,1016.49,0.60875,0.61414,1.0054,0.98699,0.91667,0.95929,0.82188,0.47226,0.40322,0.83827,0.000184055,0.000184055,0.000184055
90,1024.61,0.63899,0.65317,1.01741,0.86451,0.99179,0.96722,0.80289,0.51299,0.40638,0.84931,0.000169908,0.000169908,0.000169908
91,1047.44,0.45822,0.6373,0.92748,0.89103,0.91667,0.96722,0.8067,0.52695,0.39735,0.85446,0.000155761,0.000155761,0.000155761
92,1057.64,0.50634,0.60378,0.95354,0.87053,0.91667,0.96722,0.81017,0.52838,0.39411,0.85507,0.000141614,0.000141614,0.000141614
93,1071.48,0.50152,0.59731,0.91209,0.86151,0.91667,0.96722,0.82467,0.47665,0.37723,0.84442,0.000127467,0.000127467,0.000127467
94,1080.92,0.48851,0.57765,0.93631,0.87471,0.91667,0.96722,0.84026,0.47245,0.36452,0.83788,0.00011332,0.00011332,0.00011332
95,1092.63,0.48375,0.53746,0.88116,0.89017,0.91667,0.96722,0.83496,0.48414,0.36417,0.83916,9.91726e-05,9.91726e-05,9.91726e-05
96,1103.19,0.46111,0.5795,0.91327,0.89156,0.91667,0.96722,0.83217,0.47074,0.37365,0.8393,8.50255e-05,8.50255e-05,8.50255e-05
97,1114.28,0.43026,0.52129,0.84738,0.90731,0.94588,0.97833,0.85094,0.45488,0.37642,0.83825,7.08784e-05,7.08784e-05,7.08784e-05
98,1127.6,0.44418,0.529,0.87267,0.90755,0.94441,0.97833,0.84894,0.45377,0.37107,0.83866,5.67313e-05,5.67313e-05,5.67313e-05
99,1136.84,0.48202,0.5517,0.8901,0.91556,0.98628,0.97833,0.83854,0.456,0.36276,0.83753,4.25842e-05,4.25842e-05,4.25842e-05
100,1145.61,0.44368,0.52378,0.88185,0.91553,0.98419,0.97833,0.83413,0.45181,0.35841,0.83408,2.84371e-05,2.84371e-05,2.84371e-05
