epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,283.857,1.13998,0.93716,0.00847,0.85533,0.61822,0.75963,0.50192,1.38429,1.81506,0.00701,0.000698066,0.000698066,0.000698066
33,291.977,1.09917,0.84637,0.00709,0.8733,0.71302,0.84496,0.57886,1.29266,1.26554,0.00669,0.000674488,0.000674488,0.000674488
34,299.975,1.09531,0.8053,0.00595,0.85203,0.74312,0.8549,0.57082,1.33065,1.21604,0.00693,0.000650909,0.000650909,0.000650909
35,308.106,1.07385,0.79196,0.0072,0.86329,0.73013,0.86915,0.61819,1.21131,1.01978,0.00602,0.000627331,0.000627331,0.000627331
36,316.404,0.94769,0.66062,0.00641,0.85971,0.76593,0.87256,0.57036,1.3201,1.22645,0.007,0.000603752,0.000603752,0.000603752
37,324.624,1.02265,0.66836,0.00676,0.87894,0.72816,0.85072,0.57343,1.36996,1.68298,0.00709,0.000580174,0.000580174,0.000580174
38,332.806,0.99539,0.77149,0.00607,0.81893,0.61652,0.77907,0.545,1.31107,1.80299,0.00681,0.000556595,0.000556595,0.000556595
39,340.9,0.95492,0.62993,0.00561,0.81789,0.67561,0.79099,0.56828,1.21746,1.6554,0.00647,0.000533017,0.000533017,0.000533017
40,349.03,1.06691,0.67148,0.00746,0.83347,0.72892,0.83591,0.59324,1.23335,1.47359,0.00636,0.000509438,0.000509438,0.000509438
41,357.125,0.95796,0.69204,0.00606,0.84607,0.74334,0.85301,0.59731,1.24112,1.10396,0.00625,0.00048586,0.00048586,0.00048586
42,365.409,0.96545,0.77392,0.00644,0.8493,0.76598,0.88444,0.65134,1.17167,1.07742,0.0059,0.000462281,0.000462281,0.000462281
43,373.564,0.94948,0.59016,0.00608,0.84523,0.72052,0.84421,0.60543,1.25986,1.3927,0.00641,0.000438703,0.000438703,0.000438703
44,381.725,0.96191,0.63389,0.00645,0.7774,0.64892,0.81489,0.57338,1.31693,1.65498,0.00673,0.000415124,0.000415124,0.000415124
45,389.81,0.90478,0.61222,0.00511,0.84418,0.65601,0.81634,0.58744,1.22928,1.66447,0.00625,0.000391546,0.000391546,0.000391546
46,397.885,0.84047,0.506,0.00528,0.92262,0.66577,0.85276,0.62304,1.20163,1.38419,0.00602,0.000367967,0.000367967,0.000367967
47,406.211,0.88272,0.65097,0.00464,0.96269,0.66927,0.85198,0.6275,1.20425,1.20049,0.00601,0.000344389,0.000344389,0.000344389
48,414.342,0.87864,0.56406,0.0057,0.9077,0.69139,0.84748,0.59608,1.25567,1.3937,0.00641,0.00032081,0.00032081,0.00032081
49,422.415,0.87742,0.80604,0.008,0.86015,0.75096,0.85743,0.62265,1.19769,1.37584,0.00611,0.000297232,0.000297232,0.000297232
50,430.56,0.84764,0.67637,0.00543,0.83406,0.74628,0.86037,0.61648,1.21172,1.24407,0.0062,0.000273654,0.000273654,0.000273654
51,442.57,0.80898,0.5565,0.00594,0.87827,0.64174,0.8287,0.59797,1.2636,1.63731,0.00646,0.000250075,0.000250075,0.000250075
52,451.146,0.73872,0.43121,0.00593,0.91567,0.711,0.86453,0.62707,1.20242,1.41617,0.00618,0.000226497,0.000226497,0.000226497
53,459.155,0.78245,0.3954,0.00539,0.94584,0.69961,0.87747,0.62369,1.21059,1.27082,0.00631,0.000202918,0.000202918,0.000202918
54,467.228,0.72264,0.35587,0.00417,0.86986,0.7503,0.87213,0.62969,1.18649,1.27976,0.00613,0.00017934,0.00017934,0.00017934
55,475.195,0.72295,0.41356,0.00507,0.87214,0.76274,0.88006,0.62972,1.18471,1.22426,0.00609,0.000155761,0.000155761,0.000155761
56,483.183,0.64933,0.38412,0.00464,0.90092,0.75932,0.88996,0.63924,1.19302,1.21606,0.00607,0.000132183,0.000132183,0.000132183
57,490.975,0.76465,0.36755,0.00437,0.93117,0.7247,0.88981,0.63895,1.19214,1.31862,0.00603,0.000108604,0.000108604,0.000108604
58,499.268,0.77175,0.52151,0.00702,0.93981,0.71766,0.88971,0.64514,1.1888,1.36052,0.00602,8.50255e-05,8.50255e-05,8.50255e-05
59,507.301,0.6987,0.38783,0.00456,0.88393,0.72279,0.88894,0.6497,1.18686,1.33089,0.00604,6.1447e-05,6.1447e-05,6.1447e-05
60,515.406,0.73481,0.37056,0.00458,0.88044,0.72451,0.89173,0.64892,1.17503,1.31171,0.00595,3.78685e-05,3.78685e-05,3.78685e-05
