epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
12,85.0589,0.3136,0.58931,0.13545,0.87839,0.66994,0.82143,0.56579,0.34053,0.94521,0.10235,0.00105691,0.00105691,0.00105691
13,90.5721,0.33252,0.6597,0.12251,0.87684,0.78244,0.8524,0.59904,0.31458,0.61024,0.09531,0.00113331,0.00113331,0.00113331
14,96.2096,0.32032,0.58469,0.10798,0.92527,0.86439,0.88324,0.61028,0.34436,0.56022,0.10337,0.00120774,0.00120774,0.00120774
15,101.944,0.37735,0.58894,0.17625,0.90051,0.73517,0.79716,0.57909,0.32563,0.9546,0.09777,0.00123094,0.00123094,0.00123094
16,107.411,0.32409,0.58414,0.10271,0.90714,0.82801,0.84583,0.60229,0.33817,0.60111,0.10839,0.00121679,0.00121679,0.00121679
17,112.786,0.3446,0.54317,0.11334,0.86931,0.76577,0.76718,0.54806,0.33009,0.65825,0.09852,0.00120265,0.00120265,0.00120265
18,118.29,0.33714,0.58686,0.13215,0.83393,0.79804,0.84929,0.6017,0.33622,0.66221,0.10444,0.0011885,0.0011885,0.0011885
19,123.713,0.33918,0.60401,0.10443,0.84281,0.80188,0.8172,0.5752,0.33357,0.67134,0.10091,0.00117435,0.00117435,0.00117435
20,129.35,0.32128,0.58006,0.11371,0.92113,0.83335,0.8673,0.60087,0.35455,0.5938,0.10856,0.00116021,0.00116021,0.00116021
21,134.754,0.30735,0.56591,0.11013,0.88031,0.82088,0.82125,0.59314,0.31544,0.64839,0.09589,0.00114606,0.00114606,0.00114606
22,140.206,0.27703,0.48512,0.09704,0.95769,0.82116,0.86717,0.62338,0.32122,0.57973,0.09419,0.00113191,0.00113191,0.00113191
23,145.783,0.32477,0.56942,0.09649,0.88087,0.769,0.81171,0.56132,0.34548,0.76732,0.09808,0.00111776,0.00111776,0.00111776
24,151.429,0.28564,0.56792,0.11935,0.93464,0.75247,0.81896,0.58191,0.34027,0.71188,0.10398,0.00110362,0.00110362,0.00110362
25,156.874,0.32732,0.48558,0.14184,0.93358,0.76606,0.83724,0.58143,0.34106,0.69614,0.10584,0.00108947,0.00108947,0.00108947
26,162.323,0.28361,0.50669,0.09369,0.91914,0.84855,0.84439,0.61519,0.32275,0.64832,0.09144,0.00107532,0.00107532,0.00107532
27,167.681,0.30001,0.46145,0.12146,0.86867,0.8417,0.83778,0.60677,0.33025,0.66685,0.09608,0.00106118,0.00106118,0.00106118
28,173.335,0.3079,0.46199,0.10066,0.91012,0.77949,0.79043,0.54513,0.34105,0.68438,0.09796,0.00104703,0.00104703,0.00104703
29,178.762,0.25366,0.43516,0.08923,0.90078,0.77245,0.80549,0.57771,0.34569,0.68193,0.0974,0.00103288,0.00103288,0.00103288
30,184.153,0.28629,0.42936,0.10923,0.91754,0.80664,0.80655,0.55857,0.37263,0.72387,0.10926,0.00101873,0.00101873,0.00101873
31,189.51,0.27902,0.47791,0.08965,0.94159,0.71024,0.74673,0.52711,0.35404,0.8114,0.10964,0.00100459,0.00100459,0.00100459
32,194.946,0.24807,0.47509,0.07655,0.96668,0.82801,0.87371,0.62529,0.32236,0.69769,0.09658,0.00099044,0.00099044,0.00099044
33,200.711,0.262,0.40258,0.0941,0.98001,0.81412,0.85895,0.62177,0.31412,0.67603,0.09459,0.000976293,0.000976293,0.000976293
34,206.13,0.26028,0.45416,0.08786,0.96906,0.84151,0.84783,0.5914,0.33699,0.71293,0.10593,0.000962146,0.000962146,0.000962146
35,211.527,0.2617,0.4139,0.10203,0.94647,0.84836,0.85292,0.59757,0.33212,0.76589,0.09715,0.000947999,0.000947999,0.000947999
36,216.986,0.25477,0.43115,0.08483,0.92363,0.76655,0.84976,0.62465,0.33984,0.82541,0.10056,0.000933851,0.000933851,0.000933851
37,222.611,0.22673,0.40756,0.093,0.93561,0.75534,0.82701,0.59244,0.33529,0.79948,0.10098,0.000919704,0.000919704,0.000919704
38,228.091,0.22754,0.38702,0.06758,0.94489,0.71888,0.7714,0.55795,0.33955,0.80302,0.0964,0.000905557,0.000905557,0.000905557
39,233.497,0.25475,0.41742,0.07091,0.89022,0.64155,0.68332,0.46726,0.36519,0.80807,0.10767,0.00089141,0.00089141,0.00089141
40,238.901,0.26121,0.44791,0.10364,0.9332,0.80364,0.82513,0.57784,0.32393,0.67361,0.09591,0.000877263,0.000877263,0.000877263
41,244.297,0.21247,0.45067,0.0786,0.89417,0.73036,0.73815,0.5228,0.32151,0.74949,0.09565,0.000863116,0.000863116,0.000863116
42,249.936,0.23506,0.37457,0.08435,0.96495,0.79228,0.85192,0.61774,0.32214,0.71619,0.09958,0.000848969,0.000848969,0.000848969
43,255.376,0.22153,0.46302,0.07895,0.94183,0.75372,0.79444,0.57879,0.31417,0.78261,0.0984,0.000834822,0.000834822,0.000834822
44,260.868,0.23226,0.44616,0.06484,0.90057,0.73059,0.73409,0.52345,0.31613,0.74886,0.09884,0.000820675,0.000820675,0.000820675
45,266.294,0.2521,0.4019,0.08191,0.96929,0.80606,0.85521,0.63805,0.3258,0.61123,0.09953,0.000806528,0.000806528,0.000806528
46,272.05,0.21213,0.35926,0.07663,0.9534,0.80592,0.85056,0.63341,0.33655,0.73317,0.10055,0.00079238,0.00079238,0.00079238
47,277.46,0.21549,0.33206,0.06479,0.92362,0.75909,0.77334,0.57295,0.34156,0.74179,0.10176,0.000778233,0.000778233,0.000778233
48,282.98,0.20626,0.34224,0.06505,0.91974,0.75171,0.76881,0.54497,0.32647,0.73873,0.097,0.000764086,0.000764086,0.000764086
49,288.381,0.22436,0.38213,0.08288,0.91818,0.81892,0.85423,0.63562,0.32068,0.68831,0.09658,0.000749939,0.000749939,0.000749939
50,293.991,0.23681,0.42927,0.08784,0.85066,0.8008,0.83272,0.61187,0.33687,0.74664,0.10059,0.000735792,0.000735792,0.000735792
51,299.385,0.20508,0.40203,0.06902,0.94257,0.80765,0.85136,0.61994,0.33688,0.68211,0.10127,0.000721645,0.000721645,0.000721645
52,304.902,0.23606,0.38291,0.07511,0.94105,0.77283,0.83079,0.61258,0.31684,0.68598,0.09243,0.000707498,0.000707498,0.000707498
53,310.361,0.24067,0.39458,0.08123,0.95779,0.80039,0.85996,0.62933,0.31787,0.70122,0.09369,0.000693351,0.000693351,0.000693351
54,315.8,0.22969,0.38048,0.0633,0.93074,0.70756,0.73427,0.52815,0.31766,0.82892,0.09434,0.000679204,0.000679204,0.000679204
55,321.353,0.23634,0.38054,0.0805,0.93362,0.70055,0.7308,0.52444,0.3298,0.8147,0.10164,0.000665057,0.000665057,0.000665057
56,326.803,0.23308,0.43098,0.10129,0.9378,0.7927,0.82628,0.59371,0.32746,0.80041,0.10006,0.000650909,0.000650909,0.000650909
57,332.228,0.2634,0.47408,0.08433,0.95506,0.80933,0.84812,0.61965,0.32085,0.75546,0.09847,0.000636762,0.000636762,0.000636762
58,337.746,0.25758,0.41359,0.08885,0.93732,0.78693,0.83643,0.60285,0.32118,0.74751,0.09758,0.000622615,0.000622615,0.000622615
59,343.286,0.2595,0.39456,0.08106,0.94569,0.81412,0.84503,0.61458,0.32389,0.69218,0.09912,0.000608468,0.000608468,0.000608468
60,348.637,0.22375,0.35694,0.09065,0.89684,0.81412,0.83466,0.61242,0.31117,0.73027,0.09858,0.000594321,0.000594321,0.000594321
61,353.965,0.23648,0.40486,0.06807,0.85141,0.85559,0.85878,0.6338,0.32669,0.73756,0.10079,0.000580174,0.000580174,0.000580174
62,359.371,0.21457,0.36711,0.08091,0.93217,0.76286,0.84635,0.62124,0.33057,0.80673,0.09901,0.000566027,0.000566027,0.000566027
63,364.754,0.22047,0.353,0.08035,0.91583,0.81431,0.83494,0.60446,0.3281,0.77045,0.09825,0.00055188,0.00055188,0.00055188
64,370.386,0.23781,0.33531,0.07751,0.90629,0.6716,0.71469,0.51069,0.33126,0.81638,0.09855,0.000537733,0.000537733,0.000537733
65,375.833,0.21334,0.33514,0.0674,0.89633,0.68826,0.68308,0.49184,0.32764,0.82375,0.09604,0.000523586,0.000523586,0.000523586
66,381.297,0.20908,0.33613,0.0706,0.90263,0.72357,0.76327,0.55797,0.31841,0.743,0.09432,0.000509438,0.000509438,0.000509438
67,386.717,0.20459,0.37753,0.07659,0.94815,0.80746,0.86419,0.63274,0.31571,0.72406,0.09153,0.000495291,0.000495291,0.000495291
68,392.325,0.19363,0.31773,0.07321,0.98229,0.81431,0.86091,0.62035,0.31785,0.73601,0.09163,0.000481144,0.000481144,0.000481144
69,397.67,0.21817,0.35797,0.08108,0.97654,0.82116,0.85754,0.624,0.32897,0.78519,0.09614,0.000466997,0.000466997,0.000466997
70,403.119,0.21121,0.32484,0.06466,0.92673,0.75951,0.84187,0.60921,0.32199,0.77917,0.0945,0.00045285,0.00045285,0.00045285
