epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,240.437,0.21798,0.37521,0.07084,0.93718,0.78369,0.84365,0.6003,0.38423,0.61774,0.12987,0.000462281,0.000462281,0.000462281
43,245.508,0.19238,0.43468,0.07126,0.94249,0.76023,0.85066,0.5929,0.3699,0.66303,0.12825,0.000438703,0.000438703,0.000438703
44,250.584,0.2062,0.32389,0.08142,0.95846,0.79848,0.87456,0.60652,0.34163,0.67349,0.11473,0.000415124,0.000415124,0.000415124
45,255.815,0.24842,0.39,0.11697,0.96111,0.78211,0.8651,0.60908,0.35311,0.66454,0.11101,0.000391546,0.000391546,0.000391546
46,261.076,0.21249,0.38666,0.08593,0.94271,0.74034,0.86808,0.60257,0.36459,0.64865,0.11737,0.000367967,0.000367967,0.000367967
47,266.159,0.22655,0.35837,0.07856,0.94946,0.72555,0.85152,0.60008,0.35801,0.64795,0.12459,0.000344389,0.000344389,0.000344389
48,271.276,0.20765,0.39891,0.09049,0.94301,0.72013,0.8527,0.6036,0.36542,0.64849,0.11744,0.00032081,0.00032081,0.00032081
49,276.384,0.23672,0.37697,0.12744,0.94138,0.7271,0.85131,0.59568,0.36247,0.63972,0.12142,0.000297232,0.000297232,0.000297232
50,281.498,0.20102,0.35579,0.07738,0.94702,0.74066,0.85736,0.61323,0.35183,0.63059,0.11485,0.000273654,0.000273654,0.000273654
51,290.884,0.16164,0.2852,0.10434,0.94856,0.74577,0.85885,0.61967,0.32708,0.6489,0.10505,0.000250075,0.000250075,0.000250075
52,296.469,0.16862,0.25979,0.09329,0.97751,0.74682,0.86402,0.61358,0.32933,0.67617,0.10138,0.000226497,0.000226497,0.000226497
53,301.583,0.16504,0.30964,0.09131,0.97076,0.75878,0.86243,0.62267,0.3203,0.67966,0.09891,0.000202918,0.000202918,0.000202918
54,306.938,0.17548,0.35218,0.09631,0.97617,0.75718,0.86957,0.63604,0.31302,0.654,0.097,0.00017934,0.00017934,0.00017934
55,312.263,0.13538,0.27339,0.07775,0.97487,0.77075,0.88503,0.64819,0.31605,0.61931,0.10318,0.000155761,0.000155761,0.000155761
56,317.511,0.15959,0.27943,0.07372,0.95281,0.80042,0.89465,0.65396,0.31307,0.58113,0.10431,0.000132183,0.000132183,0.000132183
57,322.77,0.14803,0.24843,0.07339,0.96522,0.80988,0.90368,0.65927,0.3308,0.56525,0.11308,0.000108604,0.000108604,0.000108604
58,328.035,0.14078,0.2308,0.06808,0.95536,0.82987,0.90504,0.65864,0.33072,0.56951,0.11302,8.50255e-05,8.50255e-05,8.50255e-05
59,333.129,0.16002,0.27947,0.07753,0.94756,0.83398,0.9039,0.65789,0.33012,0.57465,0.11264,6.1447e-05,6.1447e-05,6.1447e-05
60,338.223,0.14724,0.25837,0.05573,0.94849,0.83351,0.90531,0.65786,0.33189,0.57429,0.1127,3.78685e-05,3.78685e-05,3.78685e-05
